,H2A.H4R3me2,H2AZ,H2BK5me1,H3K4me1,H3K4me2,H3K4me3,H3K9me1,H3K9me2,H3K9me3,H3K27me1,H3K27me2,H3K27me3,H3K36me1,H3K36me3,H3K79me1,H3K79me2,H3K79me3,H3R2me1,H3R2me2,H4K20me1,H4K20me3,H3K4ac,H3K9ac,H3K14ac,H3K18ac,H3K23ac,H3K27ac,H3K36ac,H4K5ac,H4K8ac,H4K12ac,H4K16ac,H4K91ac,H2AK5ac,H2AK9ac,H2BK5ac,H2BK12ac,H2BK20ac,H2BK120ac
H3K4ac,0.021265962713620468,0.1445882762043098,0.08134194878363132,0.052690286109479345,0.04689347515022746,0.1757742063683505,0.030375958785315404,0.006950828892069438,0.02474015823291076,0.01925868831717814,0.00984354461822079,0.00935131814136625,0.0066599630752826044,0.06960775613159953,0.006389212940684175,0.0031920950057457986,0.03557140383952273,0.010527399549343563,0.00991494854599484,0.10618161085167266,0.03404077416951079,4.097946839780287,0.34507917482937955,0.021624344756975944,0.5949953147696352,0.018511412008231254,0.4883086335331974,0.4726841950040912,0.3376892361332313,0.2555791909073166,0.5778192259823705,0.2275266800769895,0.6206585501928732,0.09089682591813641,0.15493279148686234,0.45306621482071563,0.4377807853389015,0.5885802300224654,0.6380280964893537
H3K9ac,0.033175416177964934,0.3094840528585827,0.17492515271654696,0.13111454868680994,0.09625301826135235,0.5591824739312248,0.031127030440552872,0.012359736660293663,0.013322548285764846,0.049294563646212985,0.025031646270430308,0.011234865644499159,0.010157287348978805,0.09489866917668266,0.007141099155873576,0.004802136137286084,0.02528387154513112,0.03620062694479831,0.01748109331948111,0.12103408662453852,0.01898951215200473,0.34507917482938044,3.776759841594225,0.01253864135775995,0.44556135521012763,0.022206745705438458,0.57802620460226,0.36366538211941624,0.2485603539243737,0.24858504118941482,0.28709851135595166,0.16634486381640912,0.3360263069513696,0.021476357802987955,0.15651787222435853,0.4549087158324303,0.251917466673099,0.2928661104332182,0.4356442202018078
H3K14ac,0.006574316102241795,0.009567412728645586,0.007840236145617574,0.033418703398987226,0.02748920931136034,0.015289239629561635,0.020274579688259742,0.01025846789555196,0.006059563683896485,0.02590054992962454,0.014031149561142264,0.005862954398010878,0.012564141273653462,0.010203006168177708,0.004558231082212316,0.004051527087940432,0.006503783238250627,0.005414122137373134,0.004428179790028963,0.015274956033880294,0.006918172893998875,0.021624344756975944,0.012538641357760838,2.2200433309139718,0.02538592319625277,0.04278784008651826,0.024672692423319376,0.02171782959296653,0.04655374186737493,0.03184386867132183,0.02712597325328403,0.017331376752789396,0.013658422885109545,0.02954768630581661,0.0062713090542274585,0.015662386964150343,0.020946064912919837,0.019690138559631087,0.019779696486494025
H3K18ac,0.026712516375667406,0.31288391965084816,0.14617781638750493,0.06671406189365747,0.08308224152411547,0.29481690175963315,0.042026233296803994,0.008307693211011546,0.02876338607801099,0.02016555782984497,0.008861897406855945,0.007342308433712752,0.00842244251586699,0.10907050174740007,0.007846191469252695,0.0036772647694105487,0.04554445527629536,0.014298923912999584,0.012789647248578895,0.19646066260541062,0.04053282323061058,0.5949953147696352,0.4455613552101294,0.025385923196253657,4.613377037680911,0.026618674473502857,0.6684854740636066,0.5392246098545899,0.43876737505092933,0.3782302387339094,0.5847028160502354,0.20016435335612215,0.5762480184277088,0.06277257039790207,0.13572836285700873,0.5058162593814188,0.43558946790037645,0.6058450464603684,0.7056316003683722
H3K23ac,0.006778691903234879,0.01734155116395275,0.017746152918757474,0.0374852813652895,0.09631349502328312,0.03142946268200042,0.058190509827545256,0.006589860607689957,0.008594570498041687,0.03628148466134817,0.009180254277641353,0.0033748650813913983,0.015168403738145209,0.012564199752325145,0.0023749581710790224,0.0036615610704835433,0.014296186668180333,0.004695659340671732,0.0041938231757869815,0.03009071770131211,0.016940757021858044,0.018511412008230366,0.022206745705439346,0.04278784008651915,0.02661867447350197,2.3224226351606334,0.04491598045255696,0.02697886524929327,0.07094393232814689,0.04211102419663426,0.025768187819626753,0.00992100184325384,0.011255668032299937,0.026825264100855506,0.005171747645421831,0.02390205402956891,0.022401166220685553,0.017793827248768324,0.02283666281098906
H3K27ac,0.0314708291274588,0.3053591747068589,0.16837494548224718,0.07700011019511876,0.09696553304934952,0.3835850187369516,0.03894500643087895,0.00933262417155678,0.027764242300297504,0.030814920526781364,0.019673284423197046,0.0136586947231212,0.008815278095918089,0.08407356718677317,0.008696142121668693,0.0036619020069847963,0.038255435327962495,0.027295914000277754,0.016116932619635094,0.1674723629679029,0.03776030416281806,0.4883086335331992,0.5780262046022608,0.024672692423318487,0.6684854740636066,0.04491598045255607,4.657506031207335,0.4766691326928978,0.42685401764907027,0.37423340652912174,0.47188506210713577,0.1765465328429734,0.43381304391121844,0.03494450781955205,0.14223051419476374,0.7073371660502099,0.3842105623509573,0.46058340569859446,0.6219053575988465
H3K36ac,0.018962930941396117,0.2124246156030809,0.1399802219862849,0.05469844046927008,0.05474808289345212,0.21303779290838065,0.026858105788733155,0.007876631705123316,0.016783954179472538,0.023511981413043337,0.008485181675459863,0.007160718916994213,0.007250395822190114,0.07335232636591194,0.006637576176854232,0.003148389099226101,0.02433641742679793,0.01803497073121907,0.011287272458367248,0.1710655016289273,0.023301954427568106,0.4726841950040921,0.36366538211941446,0.021717829592964755,0.539224609854589,0.026978865249290607,0.476669132692896,3.9252451270114643,0.37250805200300796,0.28832855468700025,0.5044267499405066,0.16825075913089726,0.4434118974490069,0.06350450445805222,0.13084766915018786,0.41006914809706263,0.46140835032583194,0.5068770317430742,0.5827077202108111
H4K5ac,0.01366180299310038,0.21592869902730172,0.10458559326685091,0.04633993031063355,0.08989616415726509,0.1395833128321584,0.043345102328215646,0.012241551016296093,0.024019458030026364,0.01875515561692076,0.007786417374325616,0.006611567915660643,0.011037307763122506,0.04060939163221189,0.0057623452216617466,0.003359207197334513,0.02847621432136105,0.01384906110599271,0.010255345839843777,0.1756064169992122,0.03278967458347548,0.3376892361332313,0.2485603539243737,0.04655374186737493,0.43876737505092755,0.07094393232814689,0.42685401764907027,0.3725080520030071,4.130967635009875,0.4601730034220548,0.4080422251799085,0.16383420045376162,0.30276211350381743,0.07080976489657331,0.08681646920844521,0.3361448881649354,0.3303643945843877,0.3706043401317185,0.4279255429434574
H4K8ac,0.014841705736682087,0.305930627081354,0.09843114064898018,0.03072830970541318,0.07355463071972679,0.16176420871210695,0.03868791719139075,0.009985564362327004,0.01970345688847086,0.013016517677798767,0.006442694798828086,0.006012963615063427,0.009219039831337206,0.04353334196877334,0.005767267129218823,0.0030720291366321817,0.027302379313900005,0.011572511927413487,0.00936989926805687,0.1711101473024783,0.028798754093761758,0.2555791909073184,0.24858504118941482,0.03184386867132183,0.3782302387339076,0.04211102419663426,0.37423340652912174,0.28832855468699936,0.4601730034220548,3.8983308607700056,0.31392595988098826,0.1509858976888312,0.21869596677101555,0.024093045853574857,0.07843393331667947,0.27694820047778634,0.22549273410053772,0.2717512338250634,0.3251189384880018
H4K12ac,0.021441067336008146,0.16099177631201034,0.10065673522445806,0.0475442760323439,0.05643762340146452,0.14850828056477816,0.03999661188925252,0.009156296602144565,0.0263964439340727,0.01690870201506911,0.007887188930730815,0.0081944291461431,0.008116500065350252,0.06095559684552221,0.007366432256775468,0.0036083302459939404,0.03572675622047239,0.01135230172018531,0.010692355936570586,0.1416444563084145,0.038827066637932006,0.5778192259823722,0.28709851135595166,0.027125973253283142,0.5847028160502354,0.025768187819625865,0.47188506210713577,0.5044267499405084,0.4080422251799085,0.31392595988098826,4.676655681817386,0.1982077360046226,0.5535037139759282,0.10589721522878648,0.12398746120642823,0.43524653182825546,0.5008058541550655,1.8507672964816706,0.6515194061559804
H4K16ac,0.009066843192593765,0.061381559772195615,0.02097167814504708,0.025426131018381426,0.02176558307402665,0.06489474972799769,0.01712858982592813,0.008427204207483996,0.012519876092247806,0.010284590802815963,0.008180070049677468,0.008516624556605734,0.007478185832481721,0.02091072652858017,0.011105099285980913,0.004002736711968602,0.023783573441988004,0.009515639819692723,0.007929561966276921,0.029240268477053633,0.015882648379989206,0.2275266800769904,0.1663448638164109,0.017331376752789396,0.20016435335612304,0.009921001843252064,0.17654653284297162,0.16825075913089638,0.1638342004537625,0.15098589768883208,0.19820773600462616,3.578759754881192,0.2456522839032793,0.0262133603579926,0.09336330725273179,0.1821732783762764,0.14791945774421666,0.18423279432695416,0.22543737491860671
H4K91ac,0.02436595536766273,0.1322415031478794,0.08291541137667657,0.0793119537312954,0.05345393375774776,0.18543763964584592,0.0385284239310959,0.010425808022260341,0.029820511905695568,0.027797239765231296,0.015465913960151845,0.013125060134656863,0.009111664475274672,0.07449977222510107,0.00731410572757607,0.004645218803860374,0.045711945689919986,0.015048404842957552,0.011486978449475771,0.10103056538463129,0.03965996425672014,0.6206585501928732,0.3360263069513696,0.013658422885108656,0.5762480184277088,0.011255668032300825,0.43381304391121844,0.4434118974490051,0.30276211350381743,0.21869596677101555,0.5535037139759282,0.2456522839032793,5.003210121801932,0.0912523577873845,0.15706582077879627,0.4121625729623055,0.39650494992691776,0.5953362331711052,0.6551330384558423
H2AK5ac,0.013202544912900294,0.031555488551234134,0.02385622688538902,0.1001653286676536,0.02153407365857163,0.06687237161517956,0.01841532576568561,0.0102507082968879,0.009569691247181655,0.03535693153398345,0.015911742762357406,0.004692649432481488,0.01155823739223738,0.020202805812121305,0.003331883307469141,0.0027956590364657252,0.013551037589751402,0.013208827765673448,0.005020757631890582,0.025113432895444987,0.014137573968350026,0.09089682591813553,0.021476357802987067,0.02954768630581661,0.06277257039790118,0.026825264100856394,0.03494450781955205,0.063504504458054,0.07080976489657242,0.024093045853572193,0.10589721522878737,0.026213360357993487,0.0912523577873845,2.78908603628958,0.012202644896470716,0.03353252968647524,0.09536233750485845,0.10991552665045834,0.07428574221237572
H2AK9ac,0.010659220190082586,0.05768688742007111,0.032412571659271805,0.02635508747974402,0.014815451337929275,0.10479186215852376,0.008780665835540269,0.0057276611522851795,0.004838266389664003,0.015485093482905832,0.010109611923629025,0.006500002261049076,0.004759614751966623,0.02581159728535276,0.00466690461186392,0.002717547026490408,0.010538346228512907,0.008017728657488732,0.005623734999588237,0.02785436738389624,0.005711272257763245,0.15493279148686234,0.15651787222435942,0.0062713090542274585,0.13572836285700873,0.005171747645423608,0.14223051419476374,0.13084766915018875,0.08681646920844521,0.07843393331668036,0.12398746120642912,0.09336330725273267,0.15706582077879538,0.012202644896470716,1.9853088018304261,0.13736470369010867,0.10803384057155174,0.12358386949290079,0.1483905539555357
H2BK5ac,0.021532930162729613,0.1951681633121929,0.11914557094641864,0.05309590241180295,0.051912959343511034,0.24914704882826655,0.020387748402320938,0.0070505453156837206,0.016384505840650654,0.03126630625782045,0.019757566968029217,0.013395522755022427,0.006488211266786337,0.058838367079308895,0.005803471707511498,0.003230109286998406,0.027153153348045578,0.021316680395909948,0.009955865770452377,0.11256427380813072,0.022131049488930188,0.45306621482071474,0.454908715832433,0.015662386964153008,0.5058162593814179,0.02390205402956891,0.7073371660502108,0.41006914809706174,0.33614488816493626,0.27694820047778546,0.43524653182825457,0.1821732783762764,0.4121625729623055,0.03353252968647702,0.13736470369010867,3.413068057155252,0.3572419712883885,0.42915030974921553,0.5522607992639728
