,H2A.H4R3me2,H2AZ,H2BK5me1,H3K4me1,H3K4me2,H3K4me3,H3K9me1,H3K9me2,H3K9me3,H3K27me1,H3K27me2,H3K27me3,H3K36me1,H3K36me3,H3K79me1,H3K79me2,H3K79me3,H3R2me1,H3R2me2,H4K20me1,H4K20me3,H3K4ac,H3K9ac,H3K14ac,H3K18ac,H3K23ac,H3K27ac,H3K36ac,H4K5ac,H4K8ac,H4K12ac,H4K16ac,H4K91ac,H2AK5ac,H2AK9ac,H2BK5ac,H2BK12ac,H2BK20ac,H2BK120ac
H3K4me3_H2BK20ac,-0.0763188493825115,-0.2425446044216936,-0.2680727116262247,-0.586832287180794,-0.5758153788260714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K4me3_H2BK120ac,-0.0788708494197418,-0.2155008112107701,-0.251714462357695,-0.5884608909349218,-0.5993953528170426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3K9me2,-0.026121906612829,-0.0928595791468147,-0.1220492471279222,-0.1525054122987459,-0.1288927149076482,-0.1749879196899737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3K9me3,-0.0045832406560037,-0.0332694866535483,-0.0315280958671078,-0.0262931023363712,-0.0163402199173852,-0.0600836394481536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3K27me1,-0.0432723187614385,-0.1589035125196467,-0.1944143230187389,-0.2007087966449479,-0.1878849445977817,-0.3178890444394984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3K27me2,-0.019883178688369,-0.0626158477499654,-0.0819281192401764,-0.1003604405293252,-0.08314809327595,-0.1165405430882593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3K27me3,-0.0238661091912799,-0.0770502318276538,-0.0851447398003397,-0.1145600855169721,-0.1014931839378103,-0.1419288613026523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3K36me1,-0.0294526781880772,-0.093323201168328,-0.119882504898106,-0.1238139533086677,-0.1037678567682842,-0.1759572670827971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3K36me3,-0.0517415390849382,-0.0942400906356795,-0.2159290594417982,-0.2299005451865419,-0.1804457130501617,-0.2366590404769155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3K79me1,-0.02304611838092,-0.0808477954093742,-0.1102099758739196,-0.1250077379769862,-0.1085872262668949,-0.1515690402373177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3K79me2,-0.00989190782846,-0.0268442135544795,-0.0366092856314423,-0.0457771660571229,-0.0391784371857255,-0.0506915545787514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3K79me3,-0.0285005825022093,-0.1047091968562305,-0.1137453730060169,-0.133004584758547,-0.1091387787142448,-0.1820011416700975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3R2me1,-0.0334202303394235,-0.1007336900294983,-0.1539128177154616,-0.1750193172871217,-0.1495109953338591,-0.2038974611589505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3R2me2,-0.0252846558896226,-0.0817247365793267,-0.1287629045341827,-0.1408458877891654,-0.1129900772591998,-0.1552463790303857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H4K20me1,-0.0975219447272799,-0.2370430081769896,-0.4734193071019987,-0.6199303736660013,-0.4919085978713706,-0.6392965262748191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H4K20me3,-0.0170452091152153,-0.0641793416116751,-0.077134231498233,-0.0766468258014665,-0.0421002495823046,-0.1118430961630299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3K4ac,-0.0478824736602145,-0.2534825261104227,-0.230667351857571,-0.3381312161009369,-0.3037225549905926,-0.3761908320233065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3K9ac,-0.054033265852162,-0.2831041739758539,-0.2286988617572305,-0.3269895054162486,-0.3449739204644828,-0.3471371288318874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3K14ac,-0.0203590739619183,-0.080823501820511,-0.1014394569708798,-0.1169557495997111,-0.0957550740387507,-0.1453337299582386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3K18ac,-0.0608731742399246,-0.3146214655017783,-0.300051543727033,-0.4506425848595334,-0.391649212186044,-0.4813015310031332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3K23ac,-0.0215213957719324,-0.1008094377702484,-0.1231662767842021,-0.1298180484493851,-0.0935362609730887,-0.1759976992633589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3K27ac,-0.0673868752127138,-0.3386017977931299,-0.3227145693788973,-0.4722848205697776,-0.4427678595054427,-0.5289528185850259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H3K36ac,-0.0487039669350295,-0.2557413213218265,-0.2016149506506543,-0.3092663582323638,-0.3062603875976091,-0.3667485350568658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H4K5ac,-0.0509376256869771,-0.2500267685243944,-0.2296148543153027,-0.3404646142502319,-0.309576616516388,-0.3917943305528517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H4K8ac,-0.0466761309702921,-0.226040254699825,-0.2123667834969484,-0.3165428652291737,-0.283915161800726,-0.3566511913823866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H4K12ac,-0.0603873109358357,-0.2991118366710203,-0.2925975869653179,-0.439329164910875,-0.3768784112832577,-0.4988547745018596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H4K16ac,-0.0368914431611386,-0.1694245154318352,-0.1774390429017351,-0.2281038052115622,-0.2056278414038352,-0.2576960511879296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H4K91ac,-0.0762621134041126,-0.3605350310214987,-0.379313150271642,-0.5500099989371492,-0.4732083195136169,-0.6389177509482149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H2AK5ac,-0.0275036397574606,-0.082846712477675,-0.1334439349449834,-0.1837242198228654,-0.1410076930268289,-0.1856688615845065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H2AK9ac,-0.0188289912045735,-0.092489022867463,-0.0829555144396891,-0.1131920944565845,-0.1120991006328662,-0.1389326135031687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H2BK5ac,-0.0467889360277489,-0.2506864950581029,-0.2000274291470152,-0.3105997421330393,-0.306410733627553,-0.3411824529927791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H2BK12ac,-0.0428375695720451,-0.2127667457898905,-0.1749188770537966,-0.2908752977858384,-0.2674012174818116,-0.3325186428757991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H2BK20ac,-0.0555398976779972,-0.2805550557894101,-0.261410511658795,-0.4052284556394738,-0.3508004118676417,-0.4553797563385373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me1_H2BK120ac,-0.0598073004596724,-0.3090173595369521,-0.2740363863956396,-0.4275145948811367,-0.3888728739238125,-0.4814712617383172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3K9me3,-0.0070972859653553,-0.0187113008094348,-0.0220254305869032,-0.0283338428861945,-0.0214742000479084,-0.0312223955895376,-0.0175684557357271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3K27me1,-0.0177623750358959,-0.0501470902103271,-0.0698522053699051,-0.0884356272049853,-0.082172356717777,-0.0842888566494686,-0.0627469612173818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3K27me2,-0.0028915161240039,-0.0231785335924081,-0.0299164849865611,-0.0409397479738036,-0.0365344494372266,-0.0349595481686471,-0.0290413159525773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3K27me3,-0.0082391501277365,-0.0282367415224724,-0.0297869481098107,-0.0431453113584083,-0.0419175498735366,-0.0485040939454126,-0.0324937663932516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3K36me1,-0.0089539266528806,-0.0311629844936209,-0.0407081620554539,-0.0513108294077504,-0.0476319754058813,-0.054653301311248,-0.0371326747853864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3K36me3,-0.0250922123950578,-0.0414064935456348,-0.0815243965109591,-0.0945858586869388,-0.0809402431755117,-0.0836692876224258,-0.0699980445328751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3K79me1,-0.0078407612236821,-0.0277926161124124,-0.0346904924120945,-0.0440106413657019,-0.0385156349121054,-0.046895835586918,-0.0309517578052016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3K79me2,-0.0027191029178945,-0.0109097599199676,-0.0139055403063013,-0.0191810076589806,-0.0170435222624405,-0.0178495680478985,-0.013464936388126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3K79me3,-0.0175089913655268,-0.0425173801952141,-0.0481993297486926,-0.0612250916515471,-0.0541752944361366,-0.0725106129147548,-0.0435928407302732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3R2me1,-0.0125979333862495,-0.0343253290983067,-0.0512159991324789,-0.0630526640347675,-0.0542463168179896,-0.0596624387377779,-0.0434770403186988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3R2me2,-0.0097330428517929,-0.029861190312558,-0.0434263224887843,-0.0530507698699604,-0.0432371419103745,-0.0497710267796787,-0.0356880749099826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H4K20me1,-0.0359215416245568,-0.0551895010120873,-0.1550513101603474,-0.1978293344285209,-0.1598309622086109,-0.1714733717367504,-0.1346368204356327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H4K20me3,-0.0186979931161683,-0.0373305078931132,-0.0451665536846395,-0.0567179610794852,-0.0420772701027925,-0.0580211324083386,-0.0364671767347601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3K4ac,-0.0192190561326732,-0.0859546995461943,-0.0707852692887662,-0.1159301120213012,-0.113540570726597,-0.1224784791916775,-0.0841550563016557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3K9ac,-0.0188911537021256,-0.0965644018768152,-0.0601774310462488,-0.0928853831576148,-0.1220596477327937,-0.1031313416990347,-0.0865885281657483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3K14ac,-0.0099101649969286,-0.0275395952190633,-0.0308849549620084,-0.0436654335733077,-0.0405763801886536,-0.0467508083134706,-0.0308352910619635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3K18ac,-0.0234238884550102,-0.1079287185515944,-0.0856743180504171,-0.1491261763980809,-0.1463906610511927,-0.1622361009217385,-0.108560530539215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3K23ac,-0.0102344561420766,-0.033437316748266,-0.0340254162037787,-0.0499054651475212,-0.0480692629239918,-0.0562920068557453,-0.0356253673998381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3K27ac,-0.0217747720173893,-0.1155442274524762,-0.0896281144388009,-0.1567412351773178,-0.1601216048692482,-0.1757697546910961,-0.1153933551787655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H3K36ac,-0.0210782741728614,-0.0885644110282495,-0.0624945909806804,-0.1112583307495622,-0.1166537388565096,-0.127058694332943,-0.0850393572177452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H4K5ac,-0.0229814703103379,-0.0935670238084132,-0.0701850736037243,-0.1251348525887827,-0.1255596475663534,-0.1424389694347336,-0.091509868844918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H4K8ac,-0.0217730034685352,-0.0847744206225353,-0.0641993507677547,-0.1136072838060808,-0.113076264441112,-0.1320505098309397,-0.0855425385666084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H4K12ac,-0.0272816832165379,-0.1051266623650448,-0.0923976444722782,-0.1558009092410319,-0.1458006974663561,-0.1660679387988892,-0.1095253480586926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H4K16ac,-0.0176856237545877,-0.0579794352510898,-0.0551632084629165,-0.0776109760060528,-0.0744601796740607,-0.08364806696677,-0.0556174227148016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H4K91ac,-0.0275213190257144,-0.1191339939455247,-0.1185878650079281,-0.1877749193242426,-0.1755890874574674,-0.2054160076824853,-0.1281266544246335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H2AK5ac,-0.0127866176406241,-0.0298878775171917,-0.0437640594592139,-0.0660307755304341,-0.057027541021922,-0.0588778571483992,-0.0431446896123972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H2AK9ac,-0.0075791160879301,-0.0307400676079883,-0.0250830455708843,-0.0363847698724431,-0.0392854421046937,-0.0428859064551581,-0.0290289778398502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H2BK5ac,-0.0154742169558845,-0.0849449816751537,-0.0571400845865373,-0.1007661153059658,-0.1092405307359225,-0.1096739883623598,-0.0785848352554996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H2BK12ac,-0.0182832038511575,-0.0760301810887753,-0.0580417717760859,-0.1038396259782601,-0.100612987791024,-0.1149938742658989,-0.0737329379685132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H2BK20ac,-0.0223154197744417,-0.0977958737555813,-0.081372834885526,-0.1409349193740219,-0.1331471964780171,-0.1501079555836053,-0.0996509158161327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me2_H2BK120ac,-0.0216654552942952,-0.105475569725467,-0.0831913996866955,-0.1425888283802994,-0.144111856682187,-0.1584796065008209,-0.1037629860046678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H3K27me1,-0.0158224936946709,-0.0214877067785943,-0.0227644307139573,-0.0271573186130407,-0.0250993519696436,-0.041436885265373,-0.018734393472263,-0.0171335725662276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H3K27me2,-0.0049576126502506,-0.0126372530327039,-0.0163225412481278,-0.021453281044435,-0.0150197453329719,-0.0198913970841836,-0.0122094498738256,-0.0043514775701787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H3K27me3,-0.0081072892665661,-0.0152860416415592,-0.0154657409677847,-0.0204961057495385,-0.0194071083588678,-0.0273487959656142,-0.0165845976770553,-0.0083726083415607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H3K36me1,-0.0095500195117494,-0.0146772909233963,-0.0173986417875848,-0.0199111809713645,-0.0180234168152058,-0.0256836681477228,-0.0144968767095026,-0.0084047996126432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H3K36me3,-0.025236707440305,-0.0343265913895063,-0.0467904037411806,-0.0343992324354474,-0.0244826500556953,-0.0496462255793712,-0.0191532270197036,-0.027694902658764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H3K79me1,-0.0078937420795526,-0.0144168042523356,-0.0165383603298501,-0.0180039842127932,-0.0155385748211323,-0.02343197790168,-0.0130522051361783,-0.0078660455527499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H3K79me2,-0.0029268646883511,-0.0062448234703884,-0.0078541444721711,-0.0094111821452091,-0.0079842148312705,-0.0099963633837543,-0.006567849837304,-0.0032106507418583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H3K79me3,-0.0164240577099628,-0.0271979853729504,-0.0260997279894761,-0.0176978928079005,-0.0130935527787876,-0.0503647117467558,-0.0052654655752526,-0.020160547066097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H3R2me1,-0.0130547912670104,-0.018293238193122,-0.0258835138392488,-0.0281206784644734,-0.0208612895211697,-0.0320935470784355,-0.0184866130174281,-0.0118402550545546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H3R2me2,-0.0055353542212799,-0.0174144064204835,-0.0243903489034584,-0.0242447342616962,-0.01604744866985,-0.0281443575562541,-0.0128693970599087,-0.0109048863211693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H4K20me1,-0.0171278489914863,-0.0243760190316972,-0.0359120726238657,-0.0495319658020605,-0.0493436879019313,-0.0655298861570052,-0.0355311762325118,-0.0176583833880616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H4K20me3,-0.0043709306842827,-0.0224577158619254,-0.021059624943807,-0.0069225365267637,0.0064848089555944,-0.0366070301106731,0.0147336276120269,-0.0181990239215448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H3K4ac,-0.0035761543494166,-0.0388374704615452,-0.031886811153555,-0.036579419442507,-0.0347094710854136,-0.0366565401566454,-0.0236174933880732,-0.0131584488476486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H3K9ac,-0.0106239945766297,-0.0416155663979465,-0.0360193483958131,-0.0431236070084519,-0.0418491354493717,-0.0348114945624029,-0.0294055803961459,-0.0160705806328476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H3K14ac,-0.0093343732724608,-0.012960455738403,-0.0131449203879885,-0.0153500937631498,-0.0138432118917783,-0.0223916851437575,-0.0102057106616104,-0.0096592463442206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H3K18ac,-0.0025335221628521,-0.0509857031350531,-0.0431893018300275,-0.0442255303835299,-0.0400505025251884,-0.0455431100817449,-0.0281432707495206,-0.0153263007916208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H3K23ac,-0.0046859060191692,-0.0138312977380383,-0.0129075197757249,-0.0136497664263099,-0.0118077706860386,-0.0227291660014365,-0.0073593234825324,-0.0086208549820359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H3K27ac,-0.0010873063673511,-0.0512275543130247,-0.0431690531658777,-0.0468471812983999,-0.0437819243643708,-0.0515532193383574,-0.0295316407994139,-0.0139896274271125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H3K36ac,-0.0076844343166246,-0.0379023069983581,-0.0325434794635466,-0.0394224027617706,-0.0361940553581483,-0.040062695463785,-0.0264212111059443,-0.0167661141803394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H4K5ac,-0.0055281000082363,-0.0366812765610191,-0.0294992336441346,-0.0339912788625547,-0.0325409490566475,-0.0445451375323013,-0.0210266989711467,-0.0168244994756099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H4K8ac,-0.0058569834603874,-0.0346517684336564,-0.0286002241100984,-0.0344586608468482,-0.0319380476177766,-0.0401182085955351,-0.0219180034354682,-0.0152214868410673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H4K12ac,-0.0084248176260395,-0.0462161598706867,-0.0398229569829702,-0.0449978961001225,-0.0412519284708352,-0.0564082561542242,-0.0269232067222571,-0.0205454396203315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H4K16ac,-0.0151528987822562,-0.026581791096345,-0.0226707243173738,-0.0291994977160428,-0.0289801817750632,-0.0333382140847344,-0.0207493539495438,-0.0150489709187864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H4K91ac,-0.0049836177974844,-0.0488176736533318,-0.0406172384435912,-0.050854160075989,-0.0492258884435301,-0.0616065407418364,-0.0338612246971781,-0.0164227744203468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H2AK5ac,-0.0054796012070443,-0.0124580491922552,-0.0127520644500815,-0.0146021577045836,-0.0147366926147096,-0.0251828733866972,-0.0103319540095601,-0.0093453023050393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H2AK9ac,-0.0063225849099595,-0.014646996307615,-0.013063531521972,-0.0174495013784241,-0.0168778201367993,-0.0170421919216803,-0.0125222837615357,-0.007685612331211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H2BK5ac,-0.0021621776097715,-0.035958117331325,-0.0285096369779189,-0.0356840538912273,-0.0339786757872548,-0.0306204447555025,-0.0247118222272124,-0.0104456668668548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H2BK12ac,-0.0054897240273374,-0.0314191533848031,-0.0269443600868406,-0.0345524692627439,-0.0313359668423363,-0.0351111689325893,-0.0233803119224269,-0.012970913179787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H2BK20ac,-0.0040237433373198,-0.0446061597564249,-0.0364005695308833,-0.041348860813656,-0.0375614308258942,-0.0464745539053126,-0.0253470764624594,-0.0157719363390622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K9me3_H2BK120ac,-0.0028918819919097,-0.0484394910292245,-0.0397391453767888,-0.0428931735105582,-0.0415530085733912,-0.0476689358687743,-0.0290201451067648,-0.0145346448573278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H3K27me2,-0.0100564613055347,-0.031165652959606,-0.0429923750268379,-0.0473290730468729,-0.055309312519407,-0.0429567717092389,-0.0406536431091204,-0.0123239846911591,-0.0120043622191854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H3K27me3,-0.0142752107560548,-0.0377439991615649,-0.0453689752319483,-0.0618379402124364,-0.0622879893687269,-0.0644538890075061,-0.0494705648401794,-0.0160287503612268,-0.0124938306052655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H3K36me1,-0.0120955267659308,-0.0464251983561858,-0.0552165066858041,-0.0597569346164785,-0.0677692554546407,-0.0826662482733286,-0.0421501319844068,-0.0169801808000791,-0.0096448991196131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H3K36me3,-0.0344226650827224,-0.0408552553297845,-0.1144362752700463,-0.1439109358286856,-0.1400134411580733,-0.1098748011244623,-0.1116799434479247,-0.0445097245883463,-0.0336772659653235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H3K79me1,-0.0122109277389679,-0.0392048514946949,-0.0586368262493479,-0.0681930971583888,-0.0631873883171554,-0.0699290948442072,-0.0471977117170769,-0.0153900017665868,-0.0106768252808908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H3K79me2,-0.0060455631336964,-0.0146217492631235,-0.0215172324119414,-0.0270574314223228,-0.0260342871131893,-0.0253031096907481,-0.0197881860001132,-0.0064425319902898,-0.0052078579317393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H3K79me3,-0.0267419942529283,-0.0529006885064067,-0.0638385650677904,-0.0751410746494638,-0.0723481843858113,-0.0888123239569864,-0.0590732674659264,-0.0305677533980279,-0.0226429840638182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H3R2me1,-0.0169142787710487,-0.0445521964215274,-0.0714323615872203,-0.0889307825391654,-0.0908505621337347,-0.0824871686227695,-0.067681668929131,-0.0221429434681539,-0.014855659158524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H3R2me2,-0.0174406551783619,-0.0414440485753484,-0.0693642353965433,-0.0792284671857022,-0.0706104143818002,-0.0735999786058183,-0.056400148959149,-0.0194089002200623,-0.0141165593828027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H4K20me1,-0.0579500573641631,-0.085032452908079,-0.290759101696068,-0.3570326774522225,-0.3106095431428137,-0.3016300138851715,-0.2354471576623638,-0.0751174318017042,-0.0256729603031864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H4K20me3,-0.0288863914630335,-0.0434845139778925,-0.0535280228948842,-0.0606375470620399,-0.0506287181331845,-0.07760008411908,-0.0419692821429151,-0.0330977206569507,-0.0218252890808594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H3K4ac,-0.0250104449501051,-0.1246171907214854,-0.1123104597760011,-0.1742455483257625,-0.1817710835421078,-0.1786405023230557,-0.1312189625136017,-0.0442182397058221,-0.0172538559834194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H3K9ac,-0.0228563693094514,-0.1368921595669299,-0.0734842921246734,-0.1195894542593141,-0.2246477518479324,-0.1296590577095244,-0.1587021396916377,-0.0404831980891362,-0.0229358518672118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H3K14ac,-0.0109168116521205,-0.0425781122937802,-0.055888212546117,-0.0523935551676419,-0.057477670680635,-0.0683985137569216,-0.0387825408379125,-0.0144921177245027,-0.007906234833368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H3K18ac,-0.0322441576387149,-0.1581910287478081,-0.1418266444019487,-0.2310448709923314,-0.2473658158509,-0.2403574752475865,-0.1815183086879059,-0.0570239399600023,-0.0204771053750434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H3K23ac,-0.0124899686955011,-0.0558921500855333,-0.0753745341469578,-0.0648601968382962,-0.0683786722734716,-0.0990377183299635,-0.0408057588684354,-0.0188064776747172,-0.0068007803521039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H3K27ac,-0.0327897558038134,-0.1705544082192354,-0.1392102984766676,-0.234064264895764,-0.277680657872823,-0.2533614340612509,-0.1956339421406134,-0.0588365184430355,-0.0205318881115861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H3K36ac,-0.0258892208542356,-0.1238556293324659,-0.0923309141041848,-0.14891741902583,-0.184007778511857,-0.1719391505443948,-0.1258527166631573,-0.0455025709450076,-0.0192231217010832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H4K5ac,-0.0311801275235179,-0.1480001174183556,-0.1353164075288742,-0.181819601415663,-0.1961107843578329,-0.2249777907279302,-0.1361733114064307,-0.0510856686513854,-0.0166678511039926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H4K8ac,-0.0286002971451448,-0.1348171019902775,-0.1237945286904942,-0.1690819434640857,-0.1811100994685315,-0.2089154913483568,-0.1297346483049075,-0.0472418379566246,-0.0172834834410267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me1_H4K12ac,-0.0350979266932576,-0.1575648480536617,-0.1551563539076639,-0.2342672251222666,-0.2350450525491538,-0.2549263851461187,-0.1670249228406852,-0.0598697893267452,-0.0225783094169624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
