,H2A.H4R3me2,H2AZ,H2BK5me1,H3K4me1,H3K4me2,H3K4me3,H3K9me1,H3K9me2,H3K9me3,H3K27me1,H3K27me2,H3K27me3,H3K36me1,H3K36me3,H3K79me1,H3K79me2,H3K79me3,H3R2me1,H3R2me2,H4K20me1,H4K20me3,H3K4ac,H3K9ac,H3K14ac,H3K18ac,H3K23ac,H3K27ac,H3K36ac,H4K5ac,H4K8ac,H4K12ac,H4K16ac,H4K91ac,H2AK5ac,H2AK9ac,H2BK5ac,H2BK12ac,H2BK20ac,H2BK120ac
H4K20me1_H3K79me3,-0.04135989672130336,-0.06933674101688325,-0.15265811158565512,-0.17965623351136806,-0.15664820698162174,-0.19588434147455658,-0.12768574480687356,-0.04490617463661728,-0.020784113012435768,-0.06931315359764234,-0.031776114002326494,-0.038724538850056334,-0.04638149738395647,-0.10442820733415736,-0.04298200317895429,-0.015159062046640415,0.029296399905230253,-0.06734437273967941,-0.05249002493821031,0.029296399905230253,-0.03715875137416447,-0.09756955656917476,-0.1034192774333107,-0.03370613922928989,-0.12355754775240158,-0.03491314565499515,-0.13262815703761,-0.0882642734777832,-0.07942369976026598,-0.07392165101223824,-0.1144053901064126,-0.06715026321837492,-0.1493229714266029,-0.04242227503000784,-0.03880568430178144,-0.08620273292698677,-0.07435699136154206,-0.10538641160415274,-0.11562261897054071
H4K20me1_H3R2me1,-0.04130834079883172,-0.05644429287586661,-0.18689112270225827,-0.25570766702213454,-0.21175793488460215,-0.2148802079648071,-0.17022712404504503,-0.05540812517924465,-0.024450704464511475,-0.08995225372550841,-0.042393742486950714,-0.04413762425178369,-0.050481570334969916,-0.10528403610940273,-0.04300412177119739,-0.017779761347634704,-0.06734437273967764,0.04564631394202934,-0.05192349180630451,0.04564631394202401,-0.04852743282570948,-0.09456114133528004,-0.08341277366922561,-0.04282364447600884,-0.11352944308945823,-0.042268130495410006,-0.1162339395672376,-0.0742377296797958,-0.07350783676910844,-0.06824146814136611,-0.12049136359903301,-0.07543805049993502,-0.16938530182768297,-0.059409983667938704,-0.0361432608740575,-0.07087578618118862,-0.06913559111584355,-0.10609967790814068,-0.1060361438776578
H4K20me1_H3R2me2,-0.03586372768477375,-0.05095810983305782,-0.1572610675170214,-0.202011135696317,-0.16353799638763533,-0.16805415382228794,-0.1373121221253477,-0.043754489884626935,-0.02148935990899581,-0.07305411323920197,-0.029661069538200024,-0.03287055367693448,-0.04416095470349113,-0.09041157011773038,-0.03581122585102392,-0.01466510622997319,-0.05249002493821209,-0.05192349180630451,0.023683370705343876,0.023683370705343876,-0.03994768066268861,-0.07807110228534242,-0.07148491165752979,-0.032934010410535564,-0.09423170704998007,-0.032557999336184196,-0.09898377589032847,-0.06277324277719742,-0.0636657781470884,-0.057222599795998974,-0.09755123694130674,-0.061758579124578716,-0.13718616217673762,-0.046671545437686035,-0.03011585700356001,-0.06362483154347487,-0.05896428303984713,-0.08703391438007912,-0.09235930073121068
H4K20me1_H4K20me1,0.021768124578420256,0.2693404282209624,0.5218899032429825,0.0829762234575444,0.051767919212794666,0.1597840583464123,0.05992622053717511,0.019993005218589488,0.0223897288619348,0.04241940609133188,0.013939135399112068,0.015548396280630428,0.017207475000580175,0.07000095854756871,0.022898774537501332,0.00431173020209652,0.029296399905230253,0.04564631394202401,0.023683370705342988,5.098693443497326,0.035504955390273096,0.1054925265287352,0.12186517346281533,0.015521988038794454,0.19560608965108273,0.03184532907866888,0.1685587727609068,0.16957108796365006,0.1745965970364587,0.17076335195577563,0.14231260870137064,0.028408722595642644,0.10113433022275053,0.022896019095329123,0.026240631589550922,0.11293500979530968,0.1322158624237897,0.14625163685724196,0.15574504004414358
H4K20me1_H4K20me3,-0.031964519828576954,-0.05178028907755561,-0.09319860413173053,-0.10603774612260786,-0.08968083674291627,-0.12433279701330946,-0.06966564665204444,-0.03321141621427692,-0.008263692836199432,-0.04958414613969353,-0.02402836058702995,-0.025837747761299212,-0.03283814865888246,-0.07168196671803528,-0.031457287723439364,-0.011136144204105136,-0.037158751374160914,-0.04852743282571126,-0.039947680662686835,0.03550495539027132,0.03550495539027132,-0.0657743073662953,-0.06799458152729265,-0.025872588129946195,-0.08892961534407107,-0.024020191887498044,-0.08799300119243725,-0.06444695453661353,-0.0621208109450464,-0.05875549162011673,-0.08045260560500367,-0.0478632141333204,-0.09600393171364452,-0.029576827075880274,-0.024065866319935125,-0.05743470227391256,-0.05345951677434435,-0.07610730113580821,-0.08099206843747275
H4K20me1_H3K4ac,-0.05229732126232456,-0.1011993256360526,-0.19986412245329355,-0.3774771305886251,-0.33774162077655134,-0.31594592997924487,-0.27690201323862595,-0.07652100475663204,-0.038600862201587205,-0.13721757824115421,-0.048113061333914686,-0.05492243620853543,-0.0848678124975848,-0.10830675466672446,-0.07682465942997574,-0.023386180213879726,-0.09756955656917832,-0.0945611413352836,-0.07807110228533887,0.10549252652873875,-0.06577430736629708,0.10549252652873875,-0.138860617524589,-0.06713466301820503,-0.11203596152583373,-0.07870293465246903,-0.15385480202645496,-0.08182161386868891,-0.09472428928487453,-0.08785461388017879,-0.11787808393149568,-0.12508490226277935,-0.18821647345798453,-0.10058409708060445,-0.0709428909680021,-0.09400843654458235,-0.0747034741893593,-0.10381609408109149,-0.10762339327229853
H4K20me1_H3K9ac,-0.044868165072687205,-0.0817716606553347,-0.1281322488121237,-0.2983117143366041,-0.344013631361765,-0.23200271283436358,-0.29035437133139297,-0.07863368217632427,-0.03921948024939503,-0.12374696673209407,-0.048826429530659965,-0.052768200139073684,-0.08734159654605733,-0.09387829699913652,-0.07626854187179255,-0.022817339691933114,-0.10341927743331603,-0.08341277366922917,-0.07148491165753512,0.12186517346281533,-0.0679945815272962,-0.13886061752459256,0.12186517346281356,-0.06993057266419278,-0.14056785849810893,-0.08206704381119145,-0.1444580174413055,-0.1000633504689663,-0.10258840055342233,-0.08329807578019377,-0.17210514785922548,-0.1261095970390631,-0.2578039581315146,-0.10139822427921175,-0.07965101489353188,-0.09601070842728632,-0.10122197181979153,-0.15383243618109788,-0.14545476372833832
H4K20me1_H3K14ac,-0.027464775468978075,-0.045411624017409835,-0.12758089476373335,-0.17692271868311416,-0.14078985220027285,-0.15485082723918353,-0.11668707064805162,-0.031110603462572328,-0.013999030042068483,-0.060900192159007105,-0.02021161567442853,-0.02318339134015268,-0.03455039517567293,-0.06857183093910635,-0.029452861634561955,-0.010758873607626285,-0.03370613922928811,-0.042823644476010614,-0.03293401041053734,0.015521988038793566,-0.025872588129946195,-0.06713466301820681,-0.06993057266419278,0.015521988038797119,-0.07877698831111069,-0.027621171179074366,-0.08896148847404994,-0.05512590783140503,-0.05358090548593886,-0.045716914814308396,-0.08050137974336025,-0.04951432387323784,-0.11606615945644094,-0.036698266108073696,-0.02740785136525936,-0.05904870637602677,-0.04967173420930848,-0.07323137360074661,-0.07823728881245273
H4K20me1_H3K18ac,-0.06275828988976784,-0.059388956912243884,-0.18281941235869148,-0.45757641317087305,-0.41250597815568746,-0.34924406389503204,-0.35589197622457114,-0.09127489855351989,-0.054239345963361885,-0.16806809267931833,-0.058922340702745046,-0.06523901010423216,-0.10820343394054532,-0.11178114959361807,-0.09466272351729899,-0.027478461219521577,-0.12355754775240335,-0.11352944308945645,-0.0942317070499854,0.19560608965108273,-0.08892961534407107,-0.11203596152583373,-0.14056785849810716,-0.07877698831111246,0.19560608965108273,-0.09548761741979206,-0.13781104223864737,-0.06767886713649496,-0.0769951345084543,-0.06524953391135746,-0.13588422382807863,-0.15156060171681673,-0.25946538222642523,-0.11809135596626064,-0.08590489239975696,-0.09554524603985293,-0.07409942536185987,-0.11165410680124666,-0.10467387970388842
H4K20me1_H3K23ac,-0.027824268726359236,-0.05459170852167006,-0.12300858884903754,-0.20594142928370474,-0.16050798900732488,-0.18189112815075958,-0.13852282018588546,-0.03602031994826582,-0.0144957586711989,-0.07158710763857812,-0.022571599731817216,-0.026148483112510945,-0.04216654964911548,-0.08333244614635404,-0.03208074422460605,-0.012364710224670006,-0.03491314565500225,-0.042268130495415335,-0.032557999336184196,0.03184532907866888,-0.02402019188749982,-0.0787029346524708,-0.08206704381118968,-0.027621171179074366,-0.09548761741979206,0.03184532907866888,-0.1073011260872132,-0.06414482767636898,-0.0635343984231902,-0.05608540510115745,-0.09578359010606796,-0.05727740023909611,-0.13202912048487647,-0.04222000010970994,-0.031047018686470196,-0.07016999334491913,-0.05784918426808794,-0.08644135770062888,-0.09446501959999942
H4K20me1_H3K27ac,-0.06498270654537919,-0.0875794015338176,-0.2046546321873528,-0.48371229164637697,-0.4604829971857516,-0.3862656962446245,-0.38855984244611896,-0.10186459339238141,-0.052981519669558,-0.17844256676996118,-0.06603432901960105,-0.07247321127596074,-0.11540958423555381,-0.14984283081041738,-0.09840109113478057,-0.03155983822588304,-0.13262815703761177,-0.1162339395672447,-0.09898377589033203,0.16855877276090503,-0.08799300119243902,-0.15385480202645319,-0.14445801744130726,-0.08896148847404817,-0.13781104223864915,-0.1073011260872132,0.16855877276090503,-0.1026681702577168,-0.10295989368329295,-0.08715412198009709,-0.18959668063467916,-0.16405096657748608,-0.32958722246600836,-0.13216623171447495,-0.09218314333028488,-0.08964974191511033,-0.10367910595766006,-0.16859518942376361,-0.15478179054860952
H4K20me1_H3K36ac,-0.044546359133251556,-0.03929455313746999,-0.09395728038941442,-0.3036717477073321,-0.2899977972909724,-0.24508220585744667,-0.2380721544973401,-0.0669969336895111,-0.039505177271975,-0.1112353667624486,-0.042717809796059214,-0.04933509110119161,-0.07585607227998992,-0.08038269688345068,-0.06459494699920931,-0.020462838811143413,-0.0882642734777832,-0.07423772967979403,-0.06277324277719742,0.16957108796364828,-0.06444695453661886,-0.08182161386868714,-0.10006335046896808,-0.05512590783141036,-0.06767886713649318,-0.06414482767637253,-0.10266817025771502,0.16957108796364828,-0.04147157918782263,-0.0406807202738122,-0.08687223317997628,-0.11133628504544824,-0.18016080995931816,-0.08745656306639482,-0.06630068390519206,-0.0675136304802173,-0.033024801146032345,-0.07105594496640677,-0.06614330277511904
H4K20me1_H4K5ac,-0.05023761490325107,-0.023188247295760078,-0.1325186758335839,-0.35081760039975585,-0.2987176239094591,-0.2689400619104898,-0.2572565970391487,-0.06544445825482725,-0.03867211484600652,-0.13054586356896003,-0.04171156702440726,-0.0466328849110802,-0.08161598701695993,-0.11616663667150107,-0.06267602132993311,-0.02128584091339114,-0.07942369976026065,-0.07350783676910666,-0.0636657781470884,0.1745965970364587,-0.06212081094505173,-0.09472428928486742,-0.10258840055342056,-0.05358090548593708,-0.07699513450845608,-0.0635343984231902,-0.10295989368329295,-0.04147157918782263,0.17459659703646047,0.005147659437481522,-0.09227901973130237,-0.10560854748631598,-0.20008971091487204,-0.08828762857116956,-0.060471243906823346,-0.06707842737756131,-0.041272535730092486,-0.0821536996322898,-0.07965363628728994
H4K20me1_H4K8ac,-0.04225069195692477,0.006536425336056695,-0.11173231630157865,-0.2949327329519402,-0.263967786140368,-0.21904278688686496,-0.2309328895021796,-0.059320047022046296,-0.035245598320306826,-0.1140424386576342,-0.03725601337749751,-0.040661561840144245,-0.07094142664387171,-0.10034707198823511,-0.057297460321816374,-0.018929466585925425,-0.07392165101223647,-0.06824146814136611,-0.05722259979599542,0.1707633519557774,-0.05875549162011495,-0.08785461388017879,-0.08329807578019732,-0.045716914814308396,-0.06524953391136101,-0.056085405101159225,-0.08715412198009709,-0.040680720273813975,0.005147659437485075,0.17076335195577919,-0.0884785235880905,-0.09404725454780483,-0.1811439330916329,-0.07469423305378875,-0.05412773570357743,-0.059310497309629895,-0.04223324210853541,-0.0815407182271688,-0.07881556945346446
H4K20me1_H4K12ac,-0.06873809962089616,-0.10434017994555056,-0.25757130220486246,-0.48836640037304235,-0.4181970101863701,-0.41347299441324203,-0.34086435177001917,-0.09715501906462798,-0.04807541383155112,-0.17436102242107943,-0.0615671747155897,-0.0699820767744761,-0.10692420975749961,-0.15865241998393742,-0.09518073199710031,-0.02979089727257289,-0.11440539010641082,-0.12049136359904011,-0.09755123694130852,0.14231260870137064,-0.08045260560501255,-0.11787808393149213,-0.17210514785922548,-0.0805013797433567,-0.13588422382807863,-0.09578359010606619,-0.18959668063468094,-0.08687223317997805,-0.09227901973130948,-0.0884785235880905,0.14231260870137064,-0.15261715545110377,-0.26067297007363877,-0.12194850893673781,-0.08522286698051751,-0.1136391537769974,-0.06972981215138674,0.023463260862467195,-0.1223324005684745
H4K20me1_H4K16ac,-0.04898822271970005,-0.09197916814740736,-0.2232042346287706,-0.29092544982866997,-0.2464508705722661,-0.2579788332801165,-0.20119903247439908,-0.05698852525549292,-0.02493808144302534,-0.10484893319083,-0.03623732347380226,-0.0403876520257338,-0.06241533214645045,-0.11131991720913348,-0.05549971797665698,-0.019121591953286554,-0.06715026321837492,-0.07543805049993146,-0.061758579124578716,0.028408722595642644,-0.04786321413332928,-0.12508490226277935,-0.12610959703905955,-0.04951432387323251,-0.1515606017168185,-0.057277400239094334,-0.16405096657748786,-0.11133628504544824,-0.10560854748631598,-0.09404725454780483,-0.152617155451102,0.028408722595642644,-0.2017644030817749,-0.07348592076719207,-0.055812585815159466,-0.10880427939104997,-0.09758129141529537,-0.14006974710275344,-0.1453653078655499
H4K20me1_H4K91ac,-0.09606621851819419,-0.1893901930308992,-0.4047412717152561,-0.6383064048040143,-0.5656865150091068,-0.5716681661536196,-0.45858235268902625,-0.12832639742074647,-0.05093732920941463,-0.23863547906206684,-0.08128057040170589,-0.09108537723794186,-0.14373568005472848,-0.20432429962334808,-0.13114531173613386,-0.03867884877596062,-0.1493229714266029,-0.16938530182768652,-0.13718616217674118,0.10113433022274876,-0.09600393171364452,-0.1882164734579881,-0.257803958131511,-0.11606615945643917,-0.25946538222642523,-0.1320291204848747,-0.3295872224660066,-0.18016080995931105,-0.20008971091487027,-0.18114393309162757,-0.26067297007364054,-0.2017644030817749,0.10113433022274698,-0.16381234651038667,-0.10662901691501858,-0.19044259189042378,-0.1638097419558484,-0.22614016666043213,-0.23939010921185577
H4K20me1_H2AK5ac,-0.0370516851685494,-0.06612322629914047,-0.17012468568664119,-0.23753633903178795,-0.19424036456972438,-0.20755693982543555,-0.15523777377448233,-0.043635080451982944,-0.015327290160856322,-0.08077523275467158,-0.028824166223616388,-0.029754867479141467,-0.0462855982345598,-0.0897314961377571,-0.039998290716100726,-0.014066329067489391,-0.042422275030009615,-0.059409983667938704,-0.046671545437686035,0.022896019095328235,-0.02957682707588205,-0.10058409708060623,-0.10139822427921175,-0.03669826610807192,-0.11809135596626064,-0.04222000010970994,-0.13216623171447495,-0.08745656306639304,-0.08828762857117134,-0.0746942330537923,-0.12194850893673959,-0.07348592076720095,-0.16381234651039023,0.022896019095331788,-0.04008691718455637,-0.09181403233682595,-0.083144987126607,-0.11470830867419757,-0.11875845989247935
H4K20me1_H2AK9ac,-0.01948508241278546,-0.052016913069220294,-0.08310706032415638,-0.13069184409960677,-0.131490960781532,-0.1309057676701375,-0.10334658021659315,-0.029644206796540118,-0.01390099858504712,-0.04938690962602976,-0.018406357681000074,-0.021423881158979086,-0.035275570554684776,-0.04356843895719109,-0.03165394768375229,-0.009194653229142702,-0.03880568430178144,-0.036143260874061056,-0.03011585700356001,0.02624063158955181,-0.024065866319935125,-0.07094289096799855,-0.07965101489352833,-0.027407851365262914,-0.08590489239976407,-0.031047018686475525,-0.09218314333028488,-0.06630068390519028,-0.06047124390682512,-0.054127735703579205,-0.08522286698051573,-0.055812585815159466,-0.10662901691501503,-0.040086917184558146,0.02624063158955181,-0.06536101142523876,-0.0569022586118777,-0.07826469957599258,-0.0846174002911475
H4K20me1_H2BK5ac,-0.04245149892217448,-0.06784358190299145,-0.12223898616540296,-0.3018214990706607,-0.2965780758332919,-0.24438795759271947,-0.24428934948471515,-0.06606819098187167,-0.03380021387229171,-0.10631648867555477,-0.04229537115540438,-0.04709459725583898,-0.07262463702014443,-0.09106546542528982,-0.06497604960581072,-0.0195823495661962,-0.08620273292698855,-0.07087578618118862,-0.06362483154347132,0.11293500979531323,-0.05743470227391789,-0.0940084365445859,-0.09601070842728632,-0.059048706376024995,-0.09554524603985826,-0.07016999334492269,-0.08964974191511033,-0.06751363048021553,-0.06707842737756131,-0.05931049730963167,-0.1136391537769974,-0.10880427939104997,-0.1904425918904309,-0.09181403233682417,-0.06536101142524053,0.11293500979530968,-0.06304904484155927,-0.10052505426983238,-0.09070921070877702
H4K20me1_H2BK12ac,-0.04239536062079807,-0.045912542483115715,-0.10087451826441551,-0.28453137723914423,-0.25538350838088775,-0.2414616127796787,-0.2033614867759752,-0.06004197759929397,-0.03320891588577091,-0.09978342292451892,-0.03882449995018078,-0.04343512218271961,-0.0675343924355154,-0.07568129491980002,-0.0563135337385372,-0.018439828495770527,-0.07435699136154383,-0.06913559111584355,-0.05896428303984713,0.13221586242379146,-0.05345951677434613,-0.07470347418935752,-0.10122197181979331,-0.049671734209306706,-0.07409942536186165,-0.05784918426808794,-0.10367910595766183,-0.033024801146032345,-0.04127253573009426,-0.04223324210853718,-0.06972981215138141,-0.09758129141529182,-0.16380974195585196,-0.083144987126607,-0.0569022586118777,-0.06304904484156104,0.13221586242379146,-0.05553376322000503,-0.061539099885701276
H4K20me1_H2BK20ac,-0.06040514952336018,-0.0867532008196168,-0.20609379727930488,-0.4368085368401857,-0.37446910981814696,-0.36030634125872396,-0.30534095812266493,-0.08626182869497256,-0.044663291435185215,-0.15482352946623834,-0.05513518155826169,-0.0618971659405716,-0.09570179967430015,-0.12706948038998966,-0.08502235039202333,-0.026442764479766012,-0.10538641160415274,-0.10609967790814778,-0.08703391438007912,0.1462516368572473,-0.07610730113580999,-0.10381609408109327,-0.15383243618109432,-0.07323137360074483,-0.11165410680124488,-0.08644135770063244,-0.16859518942376361,-0.071055944966405,-0.0821536996322898,-0.08154071822716524,0.02346326086246897,-0.14006974710275166,-0.22614016666043035,-0.11470830867419757,-0.07826469957599613,-0.1005250542698306,-0.055533763220006804,0.14625163685724374,-0.09989202570946354
H4K20me1_H2BK120ac,-0.06195002644448877,-0.08472650419077432,-0.19894583391648446,-0.44033235162951456,-0.39879254195045455,-0.3607713338359755,-0.32538050682390995,-0.09005927417659976,-0.04928904525616673,-0.15742720676535882,-0.05760664559974593,-0.0656081378977138,-0.10292842160936821,-0.12185675875294955,-0.08909176157103182,-0.027314543943896652,-0.11562261897053894,-0.10603614387765958,-0.0923593007312089,0.15574504004414536,-0.08099206843747275,-0.10762339327229498,-0.14545476372833654,-0.07823728881245273,-0.10467387970388842,-0.09446501959999587,-0.15478179054860774,-0.06614330277511371,-0.0796536362872935,-0.07881556945346446,-0.1223324005684745,-0.14536530786554813,-0.23939010921185044,-0.11875845989247757,-0.0846174002911475,-0.09070921070878235,-0.06153909988570305,-0.09989202570946532,0.15574504004414536
H4K20me3_H2A.H4R3me2,0.039327213601872746,-0.027983017559733092,-0.04290367539926976,-0.04296836859106534,-0.021750361871351487,-0.04169475096601083,-0.01704520911521179,-0.018697993116175482,-0.004370930684290286,-0.02888639146304328,-0.012881993173356143,-0.0162806849696695,-0.019202626621540375,-0.03819988775859784,-0.017846112410900616,-0.006177605350318416,-0.02532662621787285,-0.023492102600895848,-0.015695518190854685,-0.03196451982858051,0.03932721360187186,-0.01382447316637414,-0.018808876554409437,-0.016681648891678336,-0.015000443361382843,-0.009150503813900812,-0.012174087335473871,-0.018012232582901966,-0.016154350898363923,-0.015466304770040296,-0.02302565822352065,-0.02749318954824531,-0.020554175878183756,-0.013594831008130193,-0.010211919193623409,-0.009968848191141966,-0.015175660163783355,-0.01619771835037298,-0.014458660966045755
H4K20me3_H2AZ,-0.027983017559733092,0.014975483235786236,-0.05884457145366895,-0.08279186873932431,-0.08285799530646543,-0.09377946783028435,-0.06417934161166272,-0.03733050789311676,-0.022457715861930794,-0.04348451397791209,-0.024985068012534306,-0.027876681473359533,-0.029619016420633137,-0.04808577394203617,-0.02859342094956041,-0.010932908994696788,-0.046663661980163695,-0.03762182347915122,-0.03325426015694788,-0.051780289077552055,0.014975483235787124,-0.0642072682352346,-0.0692107187909734,-0.024949408119564254,-0.08064244916014296,-0.024444748476893707,-0.08204699550942429,-0.06366950533073101,-0.06277284602463062,-0.058692505499443826,-0.0781101457323441,-0.047690212929119014,-0.08508610025582719,-0.024665132011402413,-0.024716998679307878,-0.05962689438018565,-0.053845589799212945,-0.07173785163180746,-0.0769097823977134
H4K20me3_H2BK5me1,-0.04290367539927509,-0.05884457145366895,0.02407503032483227,-0.11125785879332106,-0.09365869664376447,-0.12372499423488392,-0.07713423149821885,-0.045166553684651944,-0.02105962494381064,-0.053528022894901994,-0.032383026902851775,-0.031285232516301775,-0.03668270852768707,-0.07700098451693549,-0.03599900030324754,-0.012857614563508868,-0.050961107420036456,-0.051329069344919986,-0.04704834928372392,-0.09319860413172876,0.024075030324834046,-0.06841579008844256,-0.06553657175586203,-0.029454400909544987,-0.08924414294292582,-0.024459654726378233,-0.08657555298867337,-0.06556398049308143,-0.062287506541144566,-0.06115950325419739,-0.08552583763720101,-0.05339400941826433,-0.09851207843050247,-0.03435870824724496,-0.025898473369350583,-0.0576439839007552,-0.05723539014397261,-0.07913647082681052,-0.08339903114393898
H4K20me3_H3K4me1,-0.04296836859106534,-0.08279186873932431,-0.11125785879332639,0.041009672143429654,-0.10296255426854017,-0.16919054008693557,-0.07664682580145232,-0.05671796107949412,-0.006922536526771772,-0.06063754706205948,-0.041131030804937296,-0.03895344862474559,-0.04189531563096516,-0.06842593874110392,-0.040760936523923874,-0.01595058563086038,-0.046318043807859866,-0.0608733205763663,-0.05165149149665993,-0.10603774612260253,0.04100967214342788,-0.08393992178809917,-0.07976157943948614,-0.03421910309639742,-0.10149940802946844,-0.02690853128344628,-0.1047600230704635,-0.0813355730524421,-0.07819271331634603,-0.07631295002009253,-0.10336266084664913,-0.06559363081539082,-0.12175923216832452,-0.04201635455606123,-0.03284094205903543,-0.07629903932450155,-0.07589591811211704,-0.09521900518935844,-0.09888464450256507
H4K20me3_H3K4me2,-0.02175036187134971,-0.08285799530646898,-0.09365869664376092,-0.1029625542685455,0.05542476917267436,-0.13901970884617398,-0.042100249582295746,-0.042077270102803155,0.006484808955591781,-0.050628718133202355,-0.029299092675156402,-0.03384930553051824,-0.035702829782998435,-0.046569994123675684,-0.03297796719912682,-0.012396928325906664,-0.03170060275554576,-0.04554491035490216,-0.03500854985491131,-0.08968083674290739,0.055424769172676136,-0.06850016400287373,-0.07199930911634134,-0.027187074900039576,-0.082646353776207,-0.01877162584937686,-0.08605920305556936,-0.07006780810209357,-0.06540092805186859,-0.06555350279381855,-0.08260921381052277,-0.05593781514923357,-0.10128228543479167,-0.03317161367913535,-0.028140231353551926,-0.06408327467462094,-0.06177998972046872,-0.0754767977041304,-0.08359358730511524
H4K20me3_H3K4me3,-0.04169475096601438,-0.09377946783028257,-0.12372499423489458,-0.16919054008693735,-0.13901970884619175,0.026383864649901057,-0.11184309616301213,-0.058021132408358156,-0.03660703011067756,-0.0776000841191049,-0.03832627230004171,-0.04695272611407475,-0.04978209660138866,-0.07753311337412327,-0.04613453081474894,-0.016127066538714097,-0.08032463771194465,-0.06276007190555788,-0.053491522157340654,-0.12433279701330413,0.026383864649902833,-0.0786912423075794,-0.06424559763687832,-0.03993903967232626,-0.09687629287392774,-0.03741443409574785,-0.1025612621472014,-0.07819946470405625,-0.08561357771789879,-0.08027159408846707,-0.11028855999914633,-0.0678404952670224,-0.12853785356444902,-0.04799286428747607,-0.03143417361368961,-0.06473389841283428,-0.07105752740391935,-0.09538561697070236,-0.09691534258511858
H4K20me3_H3K9me1,-0.017045209115213567,-0.0641793416116645,-0.07713423149821885,-0.076646825801447,-0.04210024958229397,-0.11184309616300503,0.062396010334376584,-0.036467176734770845,0.014733627612020683,-0.04196928214292228,-0.025149368556864005,-0.029845297033705975,-0.03045749627608174,-0.03885812215000328,-0.02864238535230612,-0.01147929816888027,-0.0210990242499296,-0.04116879101836446,-0.0298642525374877,-0.06966564665203379,0.062396010334376584,-0.05283803545062149,-0.0577164378208046,-0.022218283597617017,-0.06430531009577933,-0.013608651013916173,-0.06430401394894858,-0.05448714145242661,-0.04850267564734345,-0.04858851428712008,-0.06252373445419401,-0.0452298896940988,-0.07832752491499306,-0.026226183140353854,-0.022744942438343685,-0.0507084532278963,-0.04824455349733903,-0.0586185837151767,-0.06373661391515029
H4K20me3_H3K9me2,-0.01869799311617637,-0.03733050789311676,-0.04516655368465372,-0.05671796107949234,-0.04207727010280138,-0.05802113240835283,-0.03646717673476729,0.022952648548560273,-0.018199023921551927,-0.03309772065696137,-0.015173214309830207,-0.018761980692413083,-0.02033739342656915,-0.044370287577360834,-0.01912454143430331,-0.007069002141715686,-0.033894335266558606,-0.02607403334540148,-0.024423852866495288,-0.0332114162142787,0.02295264854856116,-0.03074618446688593,-0.030088856641961925,-0.01925817204298852,-0.03499287001109508,-0.015776780395063028,-0.03403374174109075,-0.033288809414034226,-0.03532514541286602,-0.03197959897707037,-0.04301378207921047,-0.03253813188712318,-0.040077322429448614,-0.020106397495101902,-0.013933216218861233,-0.02382569735211426,-0.029049153807667594,-0.035081092184224616,-0.034328200267815134
H4K20me3_H3K9me3,-0.004370930684289842,-0.022457715861929906,-0.02105962494380975,-0.006922536526767331,0.006484808955590005,-0.03660703011067756,0.014733627612020683,-0.01819902392155104,0.09933760009497528,-0.021825289080865673,-0.012753674947467264,-0.015755987785620373,-0.01507362460875239,-0.007462965733706639,-0.015665318017375363,-0.0056749199828449726,0.010361995425073545,-0.023232644335473118,-0.015441375239670485,-0.00826369283620032,0.09933760009497528,0.0003998689455357862,-0.011293127837447514,-0.01214117546556892,0.002606585653243343,-0.0020406644343280433,0.004760657757906017,-0.008922406360452939,-0.0016488254593287621,-0.004225695171591326,-0.006294424551098743,-0.01815177851842087,0.0011396860309513812,-0.005339003762800942,-0.008481060312919286,-0.0003981347995916096,-0.007901612134931568,-0.0007153761987490626,0.0016590016738184943
H4K20me3_H3K27me1,-0.028886391463045058,-0.04348451397791209,-0.053528022894901994,-0.060637547062057706,-0.050628718133207684,-0.07760008411909958,-0.04196928214292761,-0.03309772065696226,-0.02182528908086745,0.012458274816479431,-0.023727146475804872,-0.0229886518709268,-0.02141580363038731,-0.0529362966443383,-0.022502913401305946,-0.009292146006987245,-0.03800811031688056,-0.03205141862152239,-0.029196410248007787,-0.04958414613969708,0.012458274816478543,-0.03827810849432467,-0.040605539721701334,-0.017876960661534547,-0.045959145274164115,-0.01318361690322778,-0.04645334796115819,-0.03898670051113484,-0.037351223085956065,-0.03676307422978908,-0.048672203017096294,-0.03447951897449464,-0.05450130534138076,-0.020217878871536143,-0.017352925139040742,-0.033244421349506226,-0.03458706889190921,-0.04386874557467735,-0.045927907369630816
H4K20me3_H3K27me2,-0.012881993173357031,-0.024985068012534306,-0.03238302690285,-0.04113103080493552,-0.02929909267515285,-0.038326272300038156,-0.025149368556864005,-0.01517321430982932,-0.012753674947465043,-0.023727146475803096,0.016958206437969636,-0.012651215823572315,-0.014087580219170448,-0.03150113612381489,-0.013185833235126232,-0.0051150321044670655,-0.024277813951038674,-0.017825071553033034,-0.016455489498065745,-0.024028360587037056,0.016958206437970524,-0.017405257237439464,-0.01903837731057667,-0.013989965712284835,-0.021053425881538246,-0.011339736200755013,-0.017295249221186637,-0.01996299616476893,-0.020996824570163497,-0.019864310378295613,-0.02686097978788826,-0.021586421262197675,-0.024493004542019747,-0.01374974116908767,-0.00925915078225259,-0.011311407413752583,-0.015526246381415199,-0.020556654730255808,-0.019580879663565476
