,H4K5ac,H4K12ac,H4K8ac,H3K4ac,H3K23ac,H3K14ac,H2AK5ac,H3K18ac,H3K9ac,H3K56ac,H3K27ac,H3K4me3,H3K4me2,Htz1,H3K79me,H3S10ph,H3K4me,H4K20me,H3K36me,H3K36me2,H4K16ac,H3K79me3,H3K36me3,H4R3me2s,H4R3me,H2AS129ph
H3K14ac_H3K79me3,-0.09359507224061936,-0.07399050437773269,-0.08502516827899242,-0.054541878332468485,-0.02221473008380137,0.19548755048933586,-0.02882148274241203,-0.048924470758160865,-0.10199938542497478,-0.0516279573955174,-0.11292167683303767,-0.2937410343840483,-0.3366465644984995,-0.1280387032819732,-0.13257667436871756,-0.23665779393421893,-0.31276373213849773,-0.17865714804405286,-0.18178774167630074,-0.2873280137074534,-0.26123613519946787,0.19548755048933586,-0.15382264577977622,-0.08934286623273735,-0.05321839696661357,-0.2798671537137505
H3K14ac_H3K36me3,-0.09078988797342902,-0.0642309806324537,-0.09323013850434059,0.0467037707330924,0.06273462310492661,0.3042961313718777,0.03540216439346722,-0.004419254697713981,-0.06630124899150047,0.013664880827564119,-0.09431339500815206,-0.3147582413403551,-0.4100847164344774,-0.07941235472841157,-0.19832820361818015,-0.2695183683155662,-0.3284187707990718,-0.18716338256098375,-0.20592881032374777,-0.29837161344880947,-0.3368822414068582,-0.15382264577977622,0.3042961313718795,-0.05171303190881282,-0.061806586096169625,-0.37313420046871926
H3K14ac_H4R3me2s,0.014189998817107252,0.026849412092806446,0.006146052813473801,0.17161839411070545,0.16486711176606406,0.34460854514211015,0.16486248272423865,0.16680791575278242,0.08526150676136801,0.1307503736639326,-0.04843095521690621,-0.050201495806327046,-0.21331271209084335,-0.03146282520694754,-0.1499964666032394,-0.22028361429117993,-0.1393576281940856,-0.07292272158645652,-0.16338234878614877,-0.2492713941110285,-0.40022796797301474,-0.08934286623274268,-0.051713031908816376,0.3446085451421137,0.026188004021063804,-0.21162848845330728
H3K14ac_H4R3me,0.00889014513153974,0.021938160440436505,0.008916198567977318,0.07116845500289593,0.06324796384180331,0.19643281095034126,0.0577070324002964,0.04998433613811315,-0.007132006261228341,0.032624179470001735,-0.06724017800633675,-0.07871749678992046,-0.16313782266754728,-0.035113016271020925,-0.11661538411245687,-0.16004846452802468,-0.1374929703719232,-0.08779140680641184,-0.12980547728282588,-0.18893574210060216,-0.20837580837506664,-0.05321839696661712,-0.0618065860961714,0.026188004021063804,0.1964328109503395,-0.1999058038686723
H3K14ac_H2AS129ph,-0.24055798649504112,-0.2391745384641233,-0.2504642918718307,-0.07160745520292089,-0.08391782591657204,0.1598897195428748,-0.16375793288964324,-0.074278155109333,-0.10761018890043772,-0.06079327962047465,-0.18460909528386793,-0.17690731807744164,-0.2695847858856695,-0.2845336229172961,-0.2721039823839515,-0.2166718854063614,-0.2662510069645485,-0.18870069947693224,-0.24797499090540676,-0.2636788723657144,-0.23647482977933443,-0.27986715371376114,-0.3731342004687317,-0.2116284884533144,-0.1999058038686794,0.1598897195428748
H2AK5ac_H4K5ac,0.6329655986852565,0.43483660914859,0.4443956443325874,0.24574397478469479,0.28084267442026345,0.2528662652439895,0.6329655986852529,0.18130560856003441,0.11716854747961492,0.14637444617594042,0.1216285915138613,0.006947314524541781,-0.013755941385127812,0.0842112400756978,-0.061199739248303686,-0.1336336676718659,-0.11687206105814774,-0.06670172972066446,-0.08305837237245228,-0.09030705350886059,-0.12606531656930997,0.011595130174587354,0.049275266700240294,0.15231303098660298,0.1112939167233371,-0.19115069366151793
H2AK5ac_H4K12ac,0.43483660914859,0.6128828143009137,0.4590362260680525,0.2563295465822719,0.2895974079385635,0.2742385913597527,0.612882814300912,0.1875525287812323,0.11816209185313653,0.15827742829035962,0.1434721491062696,0.020640454755476156,0.00010650690725455547,0.1021851498846651,-0.04365395818060236,-0.11659291025424778,-0.10390566702641557,-0.0739362926449516,-0.08050809803079773,-0.07976484725165811,-0.12660904458949673,0.021870616804330112,0.06339588766421933,0.14905262562293586,0.10781736198549119,-0.18684582409309058
H2AK5ac_H4K8ac,0.4443956443325874,0.4590362260680525,0.6483874579655318,0.28153573181850966,0.2889102309713145,0.2753994805632658,0.6483874579655318,0.18931689173173183,0.12780907407079134,0.17647922836691166,0.13901721619932417,-0.021290899726906787,0.004149037259724153,0.09343850284984967,-0.04447735624427018,-0.12713255941364032,-0.1632799018351676,-0.11815250001792776,-0.10718168815774298,-0.10712111247742584,-0.14237718761179963,0.026886300430955856,0.04914760838275356,0.13856943833986968,0.10476226820712498,-0.19675613947666903
H2AK5ac_H3K4ac,0.24574397478468946,0.25632954658226836,0.28153573181850966,0.7899751682596925,0.6356657827909835,0.6266040368014636,0.7899751682596943,0.569044466222298,0.42413185308719825,0.4818995493676699,0.29821501217661606,0.2018845126991664,0.04278423552602462,0.07976447516828955,-0.0505919887732027,-0.1330493724717563,-0.0780738904714422,-0.003096248647167954,-0.060920925544680316,-0.04276923714191483,-0.16341201237385583,0.02453158655435317,0.06437665023208794,0.18641681166065638,0.06574722235594876,-0.15135901792845452
H2AK5ac_H3K23ac,0.2808426744202599,0.2895974079385617,0.28891023097131274,0.6356657827909835,0.8181216162412248,0.6671792429656094,0.8181216162412266,0.61493399967876,0.4143151300534491,0.46344458233171615,0.3029628137651521,0.2755025004875513,0.10062299945615294,0.05952711916288678,-0.053229615908289674,-0.1189474066615972,-0.058695400846144,0.0030058947390187996,-0.058071003283169276,-0.017131285780118688,-0.1510205638098654,-0.019974233515531736,0.04438290643973275,0.15725633740257727,0.0488641227678972,-0.14460773916226444
H2AK5ac_H3K14ac,0.2528662652439877,0.2742385913597509,0.27539948056326047,0.6266040368014671,0.6671792429656094,0.8549766083199053,0.8549766083199053,0.6397008664638886,0.3711901432366389,0.43704337448562747,0.27245986567405467,0.3203535119468679,0.10455205785069843,0.07728886161526027,-0.05452905927455376,-0.13890527178106638,-0.04533894099778202,0.007786365894606462,-0.06633987187553814,-0.010619632799279799,-0.153110310265415,-0.028821482742410254,0.035402164393463664,0.1648624827242422,0.057707032400298175,-0.16375793288964147
H2AK5ac_H2AK5ac,0.6329655986852512,0.612882814300912,0.64838745796553,0.7899751682596925,0.8181216162412248,0.8549766083199071,4.46178297618704,0.8307066303801367,0.5418015876744278,0.5692900489795409,0.4183179322739603,0.5173014602644415,0.3130394137492374,0.32831589695163643,0.11465156827292766,0.03331256859549647,0.1728317317690653,0.19484785210172006,0.13436957370613278,0.21841149854412834,0.06099690090005083,0.24672130010408466,0.37258264286563225,0.47820836923591514,0.28373330613915115,0.06441251525811964
H2AK5ac_H3K18ac,0.18130560856002909,0.1875525287812323,0.18931689173173005,0.5690444662222962,0.6149339996787582,0.6397008664638903,0.8307066303801331,0.8307066303801367,0.37381922826479297,0.42430102027132577,0.23321353502597297,0.2556583636655638,0.07015707629919277,0.007155066091183215,-0.12331039778673869,-0.16653145909826605,-0.07727420941156637,0.004893452971082013,-0.13403366826126195,-0.06452130490669816,-0.17765128101016003,-0.05052066357200502,-0.0445563500987145,0.17037763342983148,0.03394930519326067,-0.23598603660540896
H2AK5ac_H3K9ac,0.11716854747961669,0.11816209185313475,0.12780907407079134,0.42413185308720003,0.4143151300534491,0.3711901432366389,0.5418015876744242,0.37381922826479297,0.5418015876744242,0.4364616692341272,0.2529931713218261,0.05688071240079218,-0.07305446091988799,-0.0047718887372862895,-0.08672135377903878,-0.14186413999737724,-0.09490633782241709,-0.011328174345480946,-0.09467255947435937,-0.0970831841970039,-0.1494372680782572,-0.018496439445296886,-0.026336482289499585,0.11835836871583894,0.003993244598030188,-0.16353565991729724
H2AK5ac_H3K56ac,0.14637444617593687,0.15827742829035785,0.17647922836691343,0.4818995493676681,0.46344458233171437,0.43704337448562924,0.5692900489795409,0.4243010202713222,0.436461669234129,0.5692900489795374,0.2896762873694083,0.12486036195024752,0.013147510786685856,0.050211269171111184,-0.04335712510121681,-0.10608134816266102,-0.07912964166937897,-0.00801666127376599,-0.055389000558786705,-0.05410583399981839,-0.14104130419818617,0.02504273969198323,0.03598083859746559,0.1406982260659717,0.030821795686639675,-0.12339243027002667
H2AK5ac_H3K27ac,0.12162859151385952,0.1434721491062696,0.13901721619932594,0.29821501217660895,0.30296281376515033,0.27245986567405467,0.4183179322739603,0.2332135350259712,0.2529931713218243,0.2896762873694083,0.4183179322739621,0.0007695934303093566,-0.026783145260361962,0.02183127155328357,-0.0461847241836395,-0.10938784064391704,-0.15580703662087103,-0.09837815558696938,-0.06445504752223918,-0.07924804601440272,-0.1513226076886518,-0.06318746047296209,-0.060329862443456506,-0.029022686032472933,-0.0548135622964292,-0.15783691393442112
H2AK5ac_H3K4me3,0.006947314524534676,0.02064045475547438,-0.021290899726912116,0.2018845126991664,0.27550250048755487,0.3203535119468697,0.5173014602644397,0.2556583636655603,0.0568807124007904,0.12486036195025108,0.0007695934303093566,0.5173014602644379,0.03972509320817963,-0.13992848948847936,-0.27613700418370435,-0.21103542218467375,-0.1393067373823058,-0.08753554868729019,-0.23166640161320906,-0.17375917324959644,-0.237078053715976,-0.2755138054852644,-0.261672262637628,-0.04233180603334752,-0.08218733820618063,-0.2776959960923797
H2AK5ac_H3K4me2,-0.013755941385129589,0.00010650690725455547,0.0041490372597206004,0.04278423552602462,0.10062299945615294,0.10455205785070198,0.3130394137492356,0.07015707629919632,-0.07305446091988799,0.013147510786687633,-0.026783145260361962,0.03972509320817963,0.31303941374923383,-0.13018514559366423,-0.2057652316833103,-0.16556684302978297,-0.3338104495644796,-0.24117591203559563,-0.19663677616227204,-0.16879304923969585,-0.2173516600525609,-0.2466625829012301,-0.2902778455680579,-0.15115180718108334,-0.11926848115953703,-0.2733906205906056
H2AK5ac_Htz1,0.08421124007569603,0.1021851498846651,0.09343850284985145,0.07976447516828955,0.05952711916288855,0.07728886161526027,0.3283158969516382,0.007155066091186768,-0.0047718887372862895,0.05021126917110941,0.021831271553285347,-0.13992848948847936,-0.130185145593666,0.32831589695163643,-0.08692615760858757,-0.13696441932204273,-0.1287415958828877,-0.06148741198578911,-0.09304618568116574,-0.1374525075300692,-0.15127331096269536,-0.04953972653586014,0.015593947095632998,0.07033506909646547,0.0349962524985461,-0.2441525826278621
H2AK5ac_H3K79me,-0.061199739248309015,-0.043653958180604135,-0.044477356244264854,-0.050591988773200924,-0.053229615908289674,-0.05452905927455731,0.11465156827292589,-0.12331039778673691,-0.08672135377903878,-0.043357125101213256,-0.04618472418363595,-0.2761370041837026,-0.20576523168331384,-0.08692615760858757,0.11465156827292589,-0.14422606160793805,-0.2383791688183532,-0.18349149929108854,-0.12663132980409308,-0.21477731747648576,-0.16650202067335762,-0.10679495107178205,-0.14853790782737697,-0.103040610087616,-0.08374621173108032,-0.24121162537926288
H2AK5ac_H3S10ph,-0.13363366767186768,-0.11659291025424778,-0.12713255941364388,-0.13304937247175808,-0.1189474066615972,-0.1389052717810717,0.03331256859549647,-0.16653145909826428,-0.14186413999738612,-0.10608134816266279,-0.10938784064391882,-0.21103542218467375,-0.16556684302978653,-0.13696441932204095,-0.1442260616079416,0.03331256859549647,-0.19233898849349984,-0.14271548432775738,-0.15634214364370358,-0.1820550664720546,-0.1573007964847566,-0.1888849171681155,-0.22101918174850077,-0.16176283543440562,-0.12333669928295521,-0.20141298267819785
H2AK5ac_H3K4me,-0.11687206105814596,-0.10390566702641735,-0.1632799018351676,-0.07807389047143865,-0.05869540084614222,-0.045338940997783794,0.17283173176906352,-0.07727420941156282,-0.09490633782241531,-0.0791296416693772,-0.15580703662086925,-0.13930673738230404,-0.3338104495644778,-0.1287415958828877,-0.23837916881834786,-0.1923389884934963,0.17283173176906885,0.005354437365451048,-0.17910759117092745,-0.1971455782151903,-0.1895334460580802,-0.19065298055691215,-0.19070961419149413,-0.06505220478715756,-0.0708924184745392,-0.27356459530338384
H2AK5ac_H4K20me,-0.06670172972066446,-0.0739362926449516,-0.11815250001792954,-0.003096248647167954,0.003005894739020576,0.007786365894613567,0.19484785210172006,0.004893452971083789,-0.01132817434547917,-0.008016661273764214,-0.09837815558696938,-0.08753554868729196,-0.2411759120355974,-0.06148741198578911,-0.18349149929108322,-0.14271548432775383,0.005354437365452824,0.19484785210172362,-0.1303874126511051,-0.1343498054913681,-0.15208620460708033,-0.085019202496051,-0.0973077102185691,0.006741058561622992,-0.013516586195438052,-0.20209519816885368
H2AK5ac_H3K36me,-0.08305837237245228,-0.08050809803079595,-0.10718168815774298,-0.060920925544680316,-0.05807100328317283,-0.06633987187553814,0.13436957370613456,-0.1340336682612584,-0.0946725594743647,-0.055389000558786705,-0.06445504752223741,-0.23166640161320906,-0.19663677616227204,-0.09304618568116219,-0.1266313298040913,-0.1563421436437018,-0.17910759117092567,-0.13038741265110687,0.13436957370613278,-0.08448413185879566,-0.13835517058608993,-0.13745881917041913,-0.14428244550244607,-0.1290367914890318,-0.09756094106117175,-0.23643027324229848
H2AK5ac_H3K36me2,-0.09030705350886059,-0.07976484725165989,-0.10712111247742229,-0.04276923714191305,-0.017131285780120464,-0.010619632799276246,0.2184114985441301,-0.06452130490669283,-0.09708318419699857,-0.054105833999814834,-0.07924804601439916,-0.1737591732495929,-0.1687930492396923,-0.13745250753006744,-0.21477731747647866,-0.18205506647205283,-0.1971455782151903,-0.1343498054913681,-0.08448413185879566,0.21841149854412834,-0.16221538543597624,-0.20224872375844427,-0.20666907954151448,-0.17216230861041026,-0.1296860804360076,-0.253147457788522
H2AK5ac_H4K16ac,-0.1260653165693082,-0.12660904458950029,-0.14237718761180318,-0.16341201237385228,-0.15102056380986362,-0.153110310265415,0.06099690090005083,-0.17765128101015293,-0.14943726807825541,-0.1410413041981844,-0.15132260768865002,-0.2370780537159778,-0.21735166005256623,-0.1512733109626918,-0.16650202067335584,-0.1573007964847548,-0.18953344605808198,-0.15208620460707856,-0.13835517058608104,-0.16221538543597802,0.06099690090004728,-0.19291824261196133,-0.2340274494716219,-0.31024817595635845,-0.14904479498326317,-0.2174700563272296
H2AK5ac_H3K79me3,0.011595130174583801,0.021870616804331888,0.02688630043095941,0.024531586554354945,-0.01997423351553529,-0.028821482742410254,0.24672130010408466,-0.05052066357200147,-0.018496439445293333,0.02504273969198323,-0.06318746047295676,-0.2755138054852555,-0.24666258290122656,-0.04953972653585481,-0.10679495107178205,-0.1888849171681155,-0.19065298055691038,-0.08501920249604744,-0.13745881917041913,-0.20224872375843894,-0.19291824261196133,0.24672130010408289,0.0018517414141285826,0.036706411398043315,0.03553818560058808,-0.25111016314706625
H2AK5ac_H3K36me3,0.04927526670023852,0.06339588766421933,0.04914760838275534,0.06437665023208794,0.0443829064397292,0.03540216439346544,0.37258264286563225,-0.044556350098709174,-0.02633648228950136,0.035980838597469145,-0.06032986244345295,-0.26167226263762267,-0.29027784556805614,0.015593947095632998,-0.14853790782737164,-0.221019181748499,-0.1907096141914959,-0.09730771021857088,-0.1442824455024443,-0.2066690795415127,-0.23402744947162013,0.001851741414130359,0.37258264286563225,0.09540664693026457,0.05268171128343546,-0.3167690415069835
H2AK5ac_H4R3me2s,0.15231303098660476,0.14905262562293586,0.1385694383398679,0.18641681166065993,0.15725633740257727,0.16486248272424042,0.4782083692359169,0.1703776334298368,0.11835836871584071,0.1406982260659735,-0.029022686032472933,-0.04233180603334752,-0.15115180718107624,0.0703350690964637,-0.10304061008761423,-0.16176283543440562,-0.06505220478715934,0.006741058561624769,-0.12903679148903002,-0.17216230861041382,-0.31024817595636023,0.03670641139804154,0.09540664693025924,0.47820836923591514,0.14965692597285596,-0.1871383996204763
H2AK5ac_H4R3me,0.11129391672333888,0.10781736198549119,0.10476226820712498,0.06574722235594876,0.048864122767898976,0.057707032400298175,0.28373330613915115,0.03394930519326245,0.003993244598031964,0.03082179568664145,-0.05481356229642742,-0.0821873382061753,-0.11926848115953703,0.0349962524985461,-0.08374621173108032,-0.12333669928295876,-0.07089241847454097,-0.013516586195439828,-0.09756094106117885,-0.12968608043600582,-0.14904479498326495,0.035538185600589856,0.05268171128343546,0.1496569259728595,0.28373330613915115,-0.17244616229700682
H2AK5ac_H2AS129ph,-0.19115069366152326,-0.18684582409309236,-0.19675613947667436,-0.1513590179284563,-0.1446077391622662,-0.16375793288964502,0.06441251525811786,-0.23598603660540718,-0.16353565991729369,-0.12339243027002844,-0.15783691393442645,-0.2776959960923815,-0.2733906205906127,-0.24415258262786388,-0.24121162537926288,-0.20141298267819607,-0.27356459530338917,-0.20209519816885546,-0.2364302732423038,-0.2531474577885291,-0.21747005632723315,-0.25111016314707335,-0.31676904150699237,-0.18713839962047984,-0.17244616229700682,0.06441251525811786
H3K18ac_H4K5ac,0.4173440021378525,0.18127015618111741,0.18818222462157586,0.18731871907904463,0.21403792481059547,0.23094278695886672,0.18130560856003974,0.4173440021378507,0.0955926023183089,0.12592553051595523,0.044729323619492334,-0.06777997539592207,-0.09660803811897267,-0.08145010400387065,-0.17888686497217776,-0.223006000752477,-0.21515424273968975,-0.13729697858041057,-0.19841336803326648,-0.20292226294991522,-0.2236746212135028,-0.14777239047870872,-0.1804718247071655,-0.03107729666473169,-0.03532490107837738,-0.30882318805242015
H3K18ac_H4K12ac,0.18127015618111741,0.39660927091574294,0.20190419747910937,0.19311209993301048,0.21337480709899737,0.23169633312986804,0.18755252878123407,0.39660927091574294,0.09339023157125581,0.1315736437007331,0.05814127642777933,-0.05485817893402256,-0.07687006055521373,-0.060574663428461406,-0.16070033468082912,-0.20292856395352743,-0.20194875299611859,-0.1340866895719266,-0.19244805723776537,-0.1867362415318201,-0.21814580567023256,-0.1355528125325698,-0.16392208398126584,-0.018798186863000055,-0.02387348580298898,-0.3100014500130506
H3K18ac_H4K8ac,0.18818222462157763,0.20190419747910937,0.44335827971817565,0.20523549573503175,0.21909148404532353,0.2508528122720399,0.1893168917317336,0.44335827971817743,0.09502698343071359,0.14481692187450612,0.05822285203233868,-0.09091350385417662,-0.06729081389917368,-0.07364353585826677,-0.16159028207915505,-0.22263801973956632,-0.24372711544167913,-0.16512602312744917,-0.21554330795879117,-0.19477928538690392,-0.23182562612996627,-0.1451390496210383,-0.19199504811974677,-0.038006812721533834,-0.03979027536153801,-0.31947225293687076
H3K18ac_H3K4ac,0.18731871907904463,0.1931120999330087,0.20523549573502997,1.2702623472801449,0.9946808652544465,1.011684578850863,0.5690444662222998,1.2702623472801449,0.8365858787500713,0.8934079112433242,0.40756918528560426,0.258659959986165,0.035114033713423254,0.019147586872168887,-0.1355231799453005,-0.13215493917323506,-0.10714328716122701,-0.017837331321818084,-0.09898407687088628,-0.03548315253627443,-0.225687257232984,-0.009673332538206125,-0.03065063808531754,0.17962000006688683,0.034598954623803024,-0.15369245040430002
H3K18ac_H3K23ac,0.21403792481059725,0.2133748070990027,0.2190914840453253,0.9946808652544483,1.3275583891010427,1.1187729805307143,0.61493399967876,1.3275583891010427,0.7164416304991619,0.7609717673743166,0.41689777292507735,0.44752193046056377,0.1756703153702901,0.019393514797902967,-0.07479866546780833,-0.10982622916310625,-0.03708823737833988,0.002511839589368847,-0.10481509026149283,0.004621881092869984,-0.23504144884741685,-0.0350275076580413,-0.007778801741988417,0.13351349643862953,0.02717896318928581,-0.17203087231719927
H3K18ac_H3K14ac,0.23094278695886672,0.23169633312986804,0.2508528122720399,1.0116845788508666,1.1187729805307143,1.4616436626626967,0.6397008664638886,1.4616436626626967,0.6438600253144511,0.7332172023738401,0.3614894226899885,0.6680520002878154,0.2492655648998241,0.029819301241687413,-0.08058331601546875,-0.1282936113765043,0.05385252875473334,0.05485919232603642,-0.08863868188939072,0.019390356024324262,-0.18191401056208711,-0.04892447075815731,-0.004419254697713981,0.16680791575277887,0.049984336138114926,-0.074278155109333
H3K18ac_H2AK5ac,0.1813056085600362,0.18755252878123585,0.18931689173173183,0.5690444662222998,0.6149339996787582,0.6397008664638832,0.8307066303801367,0.8307066303801385,0.3738192282648001,0.424301020271324,0.23321353502597653,0.2556583636655638,0.07015707629920342,0.007155066091184992,-0.12331039778673691,-0.16653145909826073,-0.0772742094115646,0.004893452971082013,-0.13403366826125485,-0.06452130490669106,-0.17765128101014938,-0.05052066357199614,-0.044556350098709174,0.1703776334298368,0.033949305193267776,-0.23598603660540363
H3K18ac_H3K18ac,0.41734400213784895,0.3966092709157447,0.44335827971817743,1.2702623472801449,1.3275583891010427,1.4616436626626967,0.8307066303801367,5.183619298385241,1.0156656208793784,0.9980003021714392,0.5618075965466165,0.9288308017159324,0.5204613124101485,0.22302376975275884,0.11388626095419063,0.06631698805654551,0.3064167913510598,0.2923632603808297,0.14533322941066018,0.2807914281346182,0.08237776811289876,0.230971606165582,0.288431041090357,0.42780414753311646,0.21010755384547686,0.19919517849840673
H3K18ac_H3K9ac,0.0955926023183089,0.09339023157125226,0.09502698343071181,0.8365858787500695,0.7164416304991601,0.6438600253144493,0.3738192282647983,1.0156656208793784,1.0156656208793784,0.8191539842437958,0.3699680449396592,0.002165056578526503,-0.1132937341322311,-0.029319045009497557,-0.11489177458872035,-0.13964984766239041,-0.14934190855131568,-0.00570715491272189,-0.08078842530433761,-0.09027784528691818,-0.17127480334743517,-0.028546315968023706,-0.0697742627523219,0.12312711035072788,-0.018364224529092255,-0.13016896320373306
H3K18ac_H3K56ac,0.12592553051595168,0.13157364370073488,0.14481692187450612,0.8934079112433224,0.7609717673743148,0.733217202373833,0.42430102027132577,0.9980003021714392,0.819153984243794,0.9980003021714374,0.4122200839557344,0.047206209730948245,-0.025969796136918077,0.019255509762073686,-0.11813590302063837,-0.10164006099426892,-0.15904824379915006,-0.036776973419774706,-0.07403108757339893,-0.05805402545460403,-0.17830932279163036,0.005031603101945947,-0.01488265252448251,0.14602044884729892,0.010375727654476918,-0.09084810851441816
H3K18ac_H3K27ac,0.044729323619487005,0.05814127642777578,0.0582228520323369,0.40756918528559893,0.4168977729250738,0.36148942268998496,0.23321353502597297,0.5618075965466183,0.3699680449396574,0.4122200839557344,0.5618075965466183,-0.08139198562644623,-0.07614928454879788,-0.05917411908577108,-0.1323854931453372,-0.13782405547185306,-0.26880759231133666,-0.17213294454438888,-0.14857614438081512,-0.13735757750989208,-0.21744534610003363,-0.137253602553967,-0.16622949060398184,-0.0805889343450179,-0.10476273189281926,-0.2563208043946261
H3K18ac_H3K4me3,-0.0677799753959274,-0.05485817893402434,-0.0909135038541784,0.258659959986165,0.44752193046056377,0.6680520002878154,0.2556583636655638,0.9288308017159341,0.002165056578526503,0.04720620973094469,-0.08139198562644623,0.9288308017159341,0.16729334821795305,-0.2138134408936878,-0.3576079009900024,-0.2512573501736455,-0.05535669299338686,-0.042590460556178655,-0.25010758202891914,-0.17221171792897572,-0.28326069489925665,-0.3861006633109785,-0.36377873862635646,-0.11944430216145818,-0.14084957297601264,-0.17959758918637903
H3K18ac_H3K4me2,-0.09660803811897267,-0.07687006055521373,-0.06729081389917191,0.03511403371342148,0.17567031537028654,0.2492655648998241,0.07015707629919987,0.5204613124101467,-0.1132937341322311,-0.0259697961369163,-0.07614928454879433,0.16729334821794772,0.5204613124101467,-0.20950828197102744,-0.28291027669512125,-0.2083584019721414,-0.3873637067703637,-0.29031095328726053,-0.2423974099711721,-0.17786457528506894,-0.2845838229012134,-0.33712372379740074,-0.4075262837956366,-0.23286149745040774,-0.19022932664910108,-0.25728682737374164
H3K18ac_Htz1,-0.08145010400387065,-0.06057466342846496,-0.07364353585827033,0.019147586872170663,0.019393514797897637,0.02981930124168386,0.007155066091181439,0.22302376975276061,-0.029319045009504663,0.01925550976207191,-0.05917411908577108,-0.2138134408936878,-0.20950828197102567,0.22302376975276061,-0.19774791749047615,-0.21510930842554643,-0.22366184425824542,-0.1396837865720908,-0.1999669721515307,-0.25816691081018206,-0.24778623933131882,-0.18735122064262377,-0.17651043641337516,-0.0761659980467293,-0.08045775204991656,-0.35251603171879964
H3K18ac_H3K79me,-0.17888686497218131,-0.16070033468083622,-0.16159028207916037,-0.13552317994530227,-0.07479866546780656,-0.08058331601547053,-0.12331039778673514,0.11388626095419063,-0.11489177458872035,-0.11813590302063837,-0.13238549314533365,-0.3576079009900006,-0.28291027669512303,-0.19774791749047793,0.11388626095418708,-0.21562340358276977,-0.3178186820497917,-0.22367986933716466,-0.22010950084695224,-0.3181560913204162,-0.2365024579456101,-0.2080211547797859,-0.30200239558561215,-0.1937365346244615,-0.16292314184630996,-0.3295401064527024
H3K18ac_H3S10ph,-0.22300600075248056,-0.2029285639535381,-0.2226380197395681,-0.13215493917323684,-0.10982622916310802,-0.12829361137650963,-0.1665314590982625,0.06631698805654729,-0.13964984766239574,-0.10164006099426892,-0.13782405547185306,-0.25125735017364903,-0.2083584019721414,-0.2151093084255482,-0.21562340358277332,0.06631698805654729,-0.25373404970453706,-0.19778987163789985,-0.22647957377785133,-0.2510250451337299,-0.22560232241408862,-0.27619382118770375,-0.333034760178192,-0.24773427138520177,-0.19276865360968642,-0.25023134201960673
H3K18ac_H3K4me,-0.21515424273968975,-0.2019487529961168,-0.24372711544168268,-0.10714328716122168,-0.03708823737834166,0.05385252875473334,-0.07727420941156282,0.3064167913510598,-0.149341908551321,-0.15904824379914828,-0.26880759231133666,-0.05535669299338508,-0.3873637067703619,-0.2236618442582401,-0.31781868204978814,-0.2537340497045353,0.3064167913510616,0.05350639817140568,-0.20901805882925828,-0.24903063811360227,-0.2633732570063785,-0.3020172836008381,-0.34397672240571353,-0.1536312226791896,-0.16164066130600574,-0.2724148246274609
H3K18ac_H4K20me,-0.13729697858041234,-0.1340866895719266,-0.16512602312745095,-0.017837331321818084,0.002511839589367071,0.0548591923260382,0.004893452971087342,0.29236326038082616,-0.005707154912720114,-0.03677697341977293,-0.17213294454438532,-0.042590460556183984,-0.29031095328726053,-0.13968378657208902,-0.22367986933716644,-0.19778987163789452,0.053506398171407454,0.29236326038082794,-0.11413899802110805,-0.17384966213728958,-0.21008974719951823,-0.15308841985166133,-0.20065548930178778,-0.02904053088804659,-0.08851281953354118,-0.19360583428212408
H3K18ac_H3K36me,-0.19841336803326826,-0.19244805723776537,-0.21554330795879295,-0.09898407687088628,-0.10481509026149283,-0.08863868188938895,-0.13403366826125307,0.14533322941066196,-0.08078842530433761,-0.07403108757339893,-0.14857614438081335,-0.25010758202891736,-0.2423974099711721,-0.1999669721515236,-0.2201095008469487,-0.22647957377784778,-0.2090180588292565,-0.11413899802110983,0.14533322941066196,-0.1588545000770072,-0.18957135384158263,-0.22762770665712218,-0.2892641652598442,-0.1766727029149635,-0.16928364528644124,-0.2902953694691277
H3K18ac_H3K36me2,-0.20292226294991522,-0.18673624153181834,-0.19477928538690037,-0.035483152536272655,0.00462188109287176,0.01939035602432604,-0.06452130490668928,0.2807914281346182,-0.09027784528691818,-0.05805402545460048,-0.13735757750988853,-0.17221171792897394,-0.17786457528506894,-0.2581669108101803,-0.31815609132040557,-0.25102504513372637,-0.2490306381136005,-0.17384966213728426,-0.15885450007700186,0.2807914281346182,-0.23647198968049743,-0.30524130666126936,-0.356210691727993,-0.2676008442582898,-0.2265551128107255,-0.3027432450201175
H3K18ac_H4K16ac,-0.2236746212135028,-0.2181458056702379,-0.23182562612996982,-0.225687257232984,-0.23504144884741862,-0.18191401056209067,-0.17765128101015115,0.08237776811289876,-0.17127480334743517,-0.1783093227916286,-0.21744534610003363,-0.28326069489925665,-0.2845838229012152,-0.24778623933131882,-0.23650245794560654,-0.22560232241408684,-0.2633732570063785,-0.21008974719951823,-0.18957135384158086,-0.2364719896805063,0.08237776811289876,-0.27925411504845776,-0.37416360549965333,-0.36740978161165216,-0.22502040867024853,-0.2640977367213484
