,H3K36me2,H4K8ac,H3K4ac,H3K27ac,H3K36me3,H3K4me,H4R3me,H3K79me3,H3K14ac,H2AK5ac,H3K18ac,H3K4me3,H4K16ac,H3K36me,H3K9ac,H4K20me,Htz1,H3K23ac,H3K56ac,H3S10ph,H4R3me2s,H2AS129ph,H3K79me,H3K4me2
H3K4ac_H3S10ph,0.5230940672730142,,,,0.7067906405471547,0.4778287770088667,0.431728991188292,0.5753544071913765,,,,,0.38168751116243627,0.40865149853749294,,0.4236509085340465,,,,,0.6699502746163652,0.43870142218210084,,
H3K4ac_H3S10ph,0.5230940672730142,,,,0.7067906405471547,0.4778287770088667,0.431728991188292,0.5753544071913765,,,,,0.38168751116243627,0.40865149853749294,,0.4236509085340465,,,,,0.6699502746163652,0.43870142218210084,,
H3K4ac_H3S10ph,0.5230940672730142,,,,0.7067906405471547,0.4778287770088667,0.431728991188292,0.5753544071913765,,,,,0.38168751116243627,0.40865149853749294,,0.4236509085340465,,,,,0.6699502746163652,0.43870142218210084,,
H3K4ac_H3S10ph,0.5230940672730142,,,,0.7067906405471547,0.4778287770088667,0.431728991188292,0.5753544071913765,,,,,0.38168751116243627,0.40865149853749294,,0.4236509085340465,,,,,0.6699502746163652,0.43870142218210084,,
H3K4ac_H3S10ph,0.5230940672730142,,,,0.7067906405471547,0.4778287770088667,0.431728991188292,0.5753544071913765,,,,,0.38168751116243627,0.40865149853749294,,0.4236509085340465,,,,,0.6699502746163652,0.43870142218210084,,
H3K4ac_H3S10ph,0.5230940672730142,,,,0.7067906405471547,0.4778287770088667,0.431728991188292,0.5753544071913765,,,,,0.38168751116243627,0.40865149853749294,,0.4236509085340465,,,,,0.6699502746163652,0.43870142218210084,,
H3K4ac_H3S10ph,0.5230940672730142,,,,0.7067906405471547,0.4778287770088667,0.431728991188292,0.5753544071913765,,,,,0.38168751116243627,0.40865149853749294,,0.4236509085340465,,,,,0.6699502746163652,0.43870142218210084,,
H3K4ac_H3S10ph,0.5230940672730142,,,,0.7067906405471547,0.4778287770088667,0.431728991188292,0.5753544071913765,,,,,0.38168751116243627,0.40865149853749294,,0.4236509085340465,,,,,0.6699502746163652,0.43870142218210084,,
H3K4ac_H3K4me,0.9002663700037026,,,,1.1119480415391259,,0.6779970710845991,0.9109385648224677,,,,,0.7411636859961366,0.6645963781238855,,1.1398826393049717,,,,,0.9880342755552718,0.7078943260392556,,
H3K4ac_H3K4me,0.9002663700037026,,,,1.1119480415391259,,0.6779970710845991,0.9109385648224677,,,,,0.7411636859961366,0.6645963781238855,,1.1398826393049717,,,,,0.9880342755552718,0.7078943260392556,,
H3K4ac_H3K4me,0.9002663700037026,,,,1.1119480415391259,,0.6779970710845991,0.9109385648224677,,,,,0.7411636859961366,0.6645963781238855,,1.1398826393049717,,,,,0.9880342755552718,0.7078943260392556,,
H3K4ac_H3K4me,0.9002663700037026,,,,1.1119480415391259,,0.6779970710845991,0.9109385648224677,,,,,0.7411636859961366,0.6645963781238855,,1.1398826393049717,,,,,0.9880342755552718,0.7078943260392556,,
H3K4ac_H3K4me,0.9002663700037026,,,,1.1119480415391259,,0.6779970710845991,0.9109385648224677,,,,,0.7411636859961366,0.6645963781238855,,1.1398826393049717,,,,,0.9880342755552718,0.7078943260392556,,
H3K4ac_H3K4me,0.9002663700037026,,,,1.1119480415391259,,0.6779970710845991,0.9109385648224677,,,,,0.7411636859961366,0.6645963781238855,,1.1398826393049717,,,,,0.9880342755552718,0.7078943260392556,,
H3K4ac_H3K4me,0.9002663700037026,,,,1.1119480415391259,,0.6779970710845991,0.9109385648224677,,,,,0.7411636859961366,0.6645963781238855,,1.1398826393049717,,,,,0.9880342755552718,0.7078943260392556,,
H3K4ac_H3K4me,0.9002663700037026,,,,1.1119480415391259,,0.6779970710845991,0.9109385648224677,,,,,0.7411636859961366,0.6645963781238855,,1.1398826393049717,,,,,0.9880342755552718,0.7078943260392556,,
H3K4ac_H3K4me,0.9002663700037026,,,,1.1119480415391259,,0.6779970710845991,0.9109385648224677,,,,,0.7411636859961366,0.6645963781238855,,1.1398826393049717,,,,,0.9880342755552718,0.7078943260392556,,
H3K4ac_H4K20me,0.9110705129510706,,,,0.968643054145236,,0.6831978870083422,0.8171588350632781,,,,,0.83862640407132,0.7569789839714378,,,,,,,1.0632572429526004,0.5935114967037514,,
H3K4ac_H4K20me,0.9110705129510706,,,,0.968643054145236,,0.6831978870083422,0.8171588350632781,,,,,0.83862640407132,0.7569789839714378,,,,,,,1.0632572429526004,0.5935114967037514,,
H3K4ac_H4K20me,0.9110705129510706,,,,0.968643054145236,,0.6831978870083422,0.8171588350632781,,,,,0.83862640407132,0.7569789839714378,,,,,,,1.0632572429526004,0.5935114967037514,,
H3K4ac_H4K20me,0.9110705129510706,,,,0.968643054145236,,0.6831978870083422,0.8171588350632781,,,,,0.83862640407132,0.7569789839714378,,,,,,,1.0632572429526004,0.5935114967037514,,
H3K4ac_H4K20me,0.9110705129510706,,,,0.968643054145236,,0.6831978870083422,0.8171588350632781,,,,,0.83862640407132,0.7569789839714378,,,,,,,1.0632572429526004,0.5935114967037514,,
H3K4ac_H4K20me,0.9110705129510706,,,,0.968643054145236,,0.6831978870083422,0.8171588350632781,,,,,0.83862640407132,0.7569789839714378,,,,,,,1.0632572429526004,0.5935114967037514,,
H3K4ac_H4K20me,0.9110705129510706,,,,0.968643054145236,,0.6831978870083422,0.8171588350632781,,,,,0.83862640407132,0.7569789839714378,,,,,,,1.0632572429526004,0.5935114967037514,,
H3K4ac_H4K20me,0.9110705129510706,,,,0.968643054145236,,0.6831978870083422,0.8171588350632781,,,,,0.83862640407132,0.7569789839714378,,,,,,,1.0632572429526004,0.5935114967037514,,
H3K4ac_H3K36me,0.977518261079398,,,,0.9777488192465249,,0.5775264210173727,0.7802844295769855,,,,,0.6488050864291282,,,,,,,,0.8556910848505286,0.6276865850917908,,
H3K4ac_H3K36me,0.977518261079398,,,,0.9777488192465249,,0.5775264210173727,0.7802844295769855,,,,,0.6488050864291282,,,,,,,,0.8556910848505286,0.6276865850917908,,
H3K4ac_H3K36me,0.977518261079398,,,,0.9777488192465249,,0.5775264210173727,0.7802844295769855,,,,,0.6488050864291282,,,,,,,,0.8556910848505286,0.6276865850917908,,
H3K4ac_H3K36me,0.977518261079398,,,,0.9777488192465249,,0.5775264210173727,0.7802844295769855,,,,,0.6488050864291282,,,,,,,,0.8556910848505286,0.6276865850917908,,
H3K4ac_H3K36me,0.977518261079398,,,,0.9777488192465249,,0.5775264210173727,0.7802844295769855,,,,,0.6488050864291282,,,,,,,,0.8556910848505286,0.6276865850917908,,
H3K4ac_H3K36me,0.977518261079398,,,,0.9777488192465249,,0.5775264210173727,0.7802844295769855,,,,,0.6488050864291282,,,,,,,,0.8556910848505286,0.6276865850917908,,
H3K4ac_H3K36me,0.977518261079398,,,,0.9777488192465249,,0.5775264210173727,0.7802844295769855,,,,,0.6488050864291282,,,,,,,,0.8556910848505286,0.6276865850917908,,
H3K4ac_H3K36me2,,,,,1.159907699554358,,0.717367071210985,0.9473142521112994,,,,,0.8059837637758545,,,,,,,,1.0178819699854298,0.7442531846451956,,
H3K4ac_H3K36me2,,,,,1.159907699554358,,0.717367071210985,0.9473142521112994,,,,,0.8059837637758545,,,,,,,,1.0178819699854298,0.7442531846451956,,
H3K4ac_H3K36me2,,,,,1.159907699554358,,0.717367071210985,0.9473142521112994,,,,,0.8059837637758545,,,,,,,,1.0178819699854298,0.7442531846451956,,
H3K4ac_H3K36me2,,,,,1.159907699554358,,0.717367071210985,0.9473142521112994,,,,,0.8059837637758545,,,,,,,,1.0178819699854298,0.7442531846451956,,
H3K4ac_H3K36me2,,,,,1.159907699554358,,0.717367071210985,0.9473142521112994,,,,,0.8059837637758545,,,,,,,,1.0178819699854298,0.7442531846451956,,
H3K4ac_H3K36me2,,,,,1.159907699554358,,0.717367071210985,0.9473142521112994,,,,,0.8059837637758545,,,,,,,,1.0178819699854298,0.7442531846451956,,
H3K4ac_H4K16ac,,,,,0.9242161605040682,,0.6996580634419765,0.8256557494646728,,,,,,,,,,,,,1.2194226541896764,0.5465031046724285,,
H3K4ac_H4K16ac,,,,,0.9242161605040682,,0.6996580634419765,0.8256557494646728,,,,,,,,,,,,,1.2194226541896764,0.5465031046724285,,
H3K4ac_H4K16ac,,,,,0.9242161605040682,,0.6996580634419765,0.8256557494646728,,,,,,,,,,,,,1.2194226541896764,0.5465031046724285,,
H3K4ac_H4K16ac,,,,,0.9242161605040682,,0.6996580634419765,0.8256557494646728,,,,,,,,,,,,,1.2194226541896764,0.5465031046724285,,
H3K4ac_H4K16ac,,,,,0.9242161605040682,,0.6996580634419765,0.8256557494646728,,,,,,,,,,,,,1.2194226541896764,0.5465031046724285,,
H3K4ac_H3K79me3,,,,,1.6382765325978,,0.944154889652804,,,,,,,,,,,,,,1.313943745417129,0.8260269254905932,,
H3K4ac_H3K79me3,,,,,1.6382765325978,,0.944154889652804,,,,,,,,,,,,,,1.313943745417129,0.8260269254905932,,
H3K4ac_H3K79me3,,,,,1.6382765325978,,0.944154889652804,,,,,,,,,,,,,,1.313943745417129,0.8260269254905932,,
H3K4ac_H3K79me3,,,,,1.6382765325978,,0.944154889652804,,,,,,,,,,,,,,1.313943745417129,0.8260269254905932,,
H3K4ac_H3K36me3,,,,,,,1.057088801454869,,,,,,,,,,,,,,1.4167635619495442,0.9851556527575358,,
H3K4ac_H3K36me3,,,,,,,1.057088801454869,,,,,,,,,,,,,,1.4167635619495442,0.9851556527575358,,
H3K4ac_H3K36me3,,,,,,,1.057088801454869,,,,,,,,,,,,,,1.4167635619495442,0.9851556527575358,,
H3K4ac_H4R3me2s,,,,,,,1.1859269725563433,,,,,,,,,,,,,,,0.821224012047443,,
H3K4ac_H4R3me2s,,,,,,,1.1859269725563433,,,,,,,,,,,,,,,0.821224012047443,,
H3K4ac_H4R3me,,,,,,,,,,,,,,,,,,,,,,0.5803935106174833,,
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H3K14ac,1.9449423215898847,,,2.263109137141633,1.9882404898893178,1.8954193254849585,1.7649867590974857,1.8615395122667433,,2.4604388713292327,3.1249489609667407,2.678054770872693,1.7119736043820115,1.7454547092289516,2.526886939749687,1.7903364369942576,1.8323473190082655,,2.5379376282064534,1.6392514187311882,1.96650190645631,1.8097337215353786,1.7434064703895764,2.1462054712659704
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H2AK5ac,1.3131487759727989,,,1.6286043521777938,1.4384804445557755,1.2435298162410966,1.230272821867704,1.27413449182073,,,2.3614526360436425,1.7189395778080279,1.1247044870175973,1.1497883534850803,1.9027795394123768,1.2007750277233047,1.3025658535373683,,1.8958566758081403,1.0272579735951322,1.4713142314211112,1.138548157003818,1.1090673247958964,1.4219029069549656
H3K23ac_H3K18ac,1.8632123115501145,,,2.16759583015034,1.9159273238220411,1.8649444852151067,1.6877690020124554,1.7828748448845548,,,,2.4678862621463296,1.739543012127811,1.7169328690277474,2.583953845031436,1.8082212640118787,1.7468441035632996,,2.5364765168172596,1.56057798841751,1.9540896235420782,1.810190726258865,1.6393078398964889,2.063714262561561
H3K23ac_H3K18ac,1.8632123115501145,,,2.16759583015034,1.9159273238220411,1.8649444852151067,1.6877690020124554,1.7828748448845548,,,,2.4678862621463296,1.739543012127811,1.7169328690277474,2.583953845031436,1.8082212640118787,1.7468441035632996,,2.5364765168172596,1.56057798841751,1.9540896235420782,1.810190726258865,1.6393078398964889,2.063714262561561
H3K23ac_H3K18ac,1.8632123115501145,,,2.16759583015034,1.9159273238220411,1.8649444852151067,1.6877690020124554,1.7828748448845548,,,,2.4678862621463296,1.739543012127811,1.7169328690277474,2.583953845031436,1.8082212640118787,1.7468441035632996,,2.5364765168172596,1.56057798841751,1.9540896235420782,1.810190726258865,1.6393078398964889,2.063714262561561
H3K23ac_H3K18ac,1.8632123115501145,,,2.16759583015034,1.9159273238220411,1.8649444852151067,1.6877690020124554,1.7828748448845548,,,,2.4678862621463296,1.739543012127811,1.7169328690277474,2.583953845031436,1.8082212640118787,1.7468441035632996,,2.5364765168172596,1.56057798841751,1.9540896235420782,1.810190726258865,1.6393078398964889,2.063714262561561
H3K23ac_H3K18ac,1.8632123115501145,,,2.16759583015034,1.9159273238220411,1.8649444852151067,1.6877690020124554,1.7828748448845548,,,,2.4678862621463296,1.739543012127811,1.7169328690277474,2.583953845031436,1.8082212640118787,1.7468441035632996,,2.5364765168172596,1.56057798841751,1.9540896235420782,1.810190726258865,1.6393078398964889,2.063714262561561
H3K23ac_H3K18ac,1.8632123115501145,,,2.16759583015034,1.9159273238220411,1.8649444852151067,1.6877690020124554,1.7828748448845548,,,,2.4678862621463296,1.739543012127811,1.7169328690277474,2.583953845031436,1.8082212640118787,1.7468441035632996,,2.5364765168172596,1.56057798841751,1.9540896235420782,1.810190726258865,1.6393078398964889,2.063714262561561
H3K23ac_H3K18ac,1.8632123115501145,,,2.16759583015034,1.9159273238220411,1.8649444852151067,1.6877690020124554,1.7828748448845548,,,,2.4678862621463296,1.739543012127811,1.7169328690277474,2.583953845031436,1.8082212640118787,1.7468441035632996,,2.5364765168172596,1.56057798841751,1.9540896235420782,1.810190726258865,1.6393078398964889,2.063714262561561
H3K23ac_H3K18ac,1.8632123115501145,,,2.16759583015034,1.9159273238220411,1.8649444852151067,1.6877690020124554,1.7828748448845548,,,,2.4678862621463296,1.739543012127811,1.7169328690277474,2.583953845031436,1.8082212640118787,1.7468441035632996,,2.5364765168172596,1.56057798841751,1.9540896235420782,1.810190726258865,1.6393078398964889,2.063714262561561
